,Well,Fluor,Target,Content,Sample,Melt Temperature,Peak Height,Begin Temperature,End Temperature,Well Note
,E12,SYBR,,Unkn-21,,87.5,1587.33101848051,69.5,95,
,F01,SYBR,,Std-06,,88.5,2427.06443709391,82.5,95,
,F02,SYBR,,Std-06,,88.5,2305.65702273077,83,95,
,F03,SYBR,,Std-06,,88.5,2553.19926534389,83,93.5,
,F04,SYBR,,Unkn-06,,88.5,1880.09729315249,69.5,95,
,F05,SYBR,,Unkn-06,,88.5,1898.57810123267,70,95,
,F06,SYBR,,Unkn-06,,88.5,1910.56166157551,68.5,95,
,F07,SYBR,,Unkn-14,,87.5,1987.04186412352,69,95,
,F08,SYBR,,Unkn-14,,87.5,1907.20898597296,69,95,
,F09,SYBR,,Unkn-14,,87.5,1840.72621535216,69,95,
,F10,SYBR,,Unkn-22,,89,2105.3520307414,80,95,
,F11,SYBR,,Unkn-22,,89,2042.37218238574,79.5,95,
,F12,SYBR,,Unkn-22,,89,2053.54123252488,79.5,95,
,G01,SYBR,,Std-07,,88.5,1705.92610631772,83,95,
,G02,SYBR,,Std-07,,88.5,1681.59038619626,82.5,95,
,G03,SYBR,,Std-07,,88,1654.66469867324,82.5,91,
,G04,SYBR,,Unkn-07,,89,2414.50170220002,68.5,95,
,G05,SYBR,,Unkn-07,,89,2308.01884105599,69,95,
,G06,SYBR,,Unkn-07,,89,2373.69713423595,69,95,
,G07,SYBR,,Unkn-15,,89,2195.89966700546,79,95,
,G08,SYBR,,Unkn-15,,89,2139.01205258216,76.5,95,
,G09,SYBR,,Unkn-15,,89,2181.07303694223,79.5,95,
,G10,SYBR,,Unkn-23,,88.5,2086.67596380906,67.5,95,
,G11,SYBR,,Unkn-23,,88.5,2215.45880208827,68,95,
,G12,SYBR,,Unkn-23,,88.5,1942.65906061314,78,95,
,H01,SYBR,,NTC,,None,None,None,None,
,H02,SYBR,,NTC,,None,None,None,None,
,H03,SYBR,,NTC,,90,1535.81595904206,82.5,95,
,H04,SYBR,,Unkn-08,,89,1490.68472530879,69.5,95,
,H05,SYBR,,Unkn-08,,88.5,1579.07502749851,70,95,
,H06,SYBR,,Unkn-08,,89,1526.42247660899,70,95,
,H07,SYBR,,Unkn-16,,None,None,None,None,
,H08,SYBR,,Unkn-16,,89.5,2473.75351506231,76,94,
,H09,SYBR,,Unkn-16,,89.5,2418.54260447486,67.5,95,
,H10,SYBR,,Unkn-24,,87.5,1790.16298556888,67.5,95,
,H11,SYBR,,Unkn-24,,88,2085.81350347556,68,95,
,H12,SYBR,,Unkn-24,,88,2184.97958278493,69,95,
