,Well,Fluor,Target,Content,Sample,Melt Temperature,Peak Height,Begin Temperature,End Temperature,Well Note
,C06,SYBR,,Unkn-03,,91.5,1855.5116317821,81,95,
,C07,SYBR,,Unkn-11,,90.5,1945.75385049542,84,95,
,C08,SYBR,,Unkn-11,,90.5,1822.51672215952,83,95,
,C09,SYBR,,Unkn-11,,90.5,1835.48662422871,83,95,
,C10,SYBR,,Unkn-19,,91.5,1832.19857365732,83.5,95,
,C11,SYBR,,Unkn-19,,91.5,1842.24099918674,83,95,
,C12,SYBR,,Unkn-19,,91.5,1772.05786329804,80,95,
,D01,SYBR,,Std-04,,90.5,2332.75700823199,83,95,
,D02,SYBR,,Std-04,,90.5,2236.78585950989,82.5,95,
,D03,SYBR,,Std-04,,90.5,2330.42157105151,82.5,95,
,D04,SYBR,,Unkn-04,,90,1613.41884438776,67,95,
,D05,SYBR,,Unkn-04,,90,1580.59969814643,66.5,95,
,D06,SYBR,,Unkn-04,,90,1660.04026103019,67.5,95,
,D07,SYBR,,Unkn-12,,90.5,1658.94208820045,81.5,95,
,D08,SYBR,,Unkn-12,,90.5,1609.95881623057,81.5,95,
,D09,SYBR,,Unkn-12,,90.5,1583.22971305254,81.5,95,
,D10,SYBR,,Unkn-20,,91,1523.72341882707,82,95,
,D11,SYBR,,Unkn-20,,91,1526.49201941523,78.5,95,
,D12,SYBR,,Unkn-20,,91,1576.55464143495,81.5,95,
,E01,SYBR,,Std-05,,90.5,2173.76428688632,80,95,
,E02,SYBR,,Std-05,,90.5,2249.45329070108,82,95,
,E03,SYBR,,Std-05,,90.5,2253.40509671299,83.5,95,
,E04,SYBR,,Unkn-05,,90.5,1529.76511894302,80,95,
,E05,SYBR,,Unkn-05,,90.5,1730.2739635298,67,95,
,E06,SYBR,,Unkn-05,,90.5,1641.30666481653,64,95,
,E07,SYBR,,Unkn-13,,90.5,1598.22387912663,81,95,
,E08,SYBR,,Unkn-13,,90.5,1570.66285888106,80,95,
,E09,SYBR,,Unkn-13,,90.5,1594.82048870404,81,95,
,E10,SYBR,,Unkn-21,,91.5,1408.36066232905,79,95,
,E11,SYBR,,Unkn-21,,91,1370.41972614954,79,95,
,E12,SYBR,,Unkn-21,,91,1469.60077976869,66.5,95,
,F01,SYBR,,Std-06,,90.5,2101.57367327374,81,95,
,F02,SYBR,,Std-06,,90.5,2127.50631136118,82.5,95,
,F03,SYBR,,Std-06,,90.5,2118.49788129784,82.5,95,
,F04,SYBR,,Unkn-06,,90.5,1475.78029334141,67,95,
,F05,SYBR,,Unkn-06,,90.5,1586.20073520767,67,95,
,F06,SYBR,,Unkn-06,,90.5,1540.90128374629,66.5,95,
,F07,SYBR,,Unkn-14,,91,1568.64729517805,80.5,95,
,F08,SYBR,,Unkn-14,,91,1547.60915485459,80,95,
,F09,SYBR,,Unkn-14,,91,1463.10143986797,80,95,
,F10,SYBR,,Unkn-22,,90.5,1535.88530569085,79,95,
,F11,SYBR,,Unkn-22,,90.5,1447.02184439601,80.5,95,
,F12,SYBR,,Unkn-22,,90.5,1479.28004132091,78.5,95,
,G01,SYBR,,Std-07,,90.5,1855.32199933896,79.5,95,
,G02,SYBR,,Std-07,,90.5,1872.93898171986,81,95,
,G03,SYBR,,Std-07,,90.5,1984.75304573898,83.5,95,
,G04,SYBR,,Unkn-07,,90.5,1795.2651041883,84,95,
,G05,SYBR,,Unkn-07,,90.5,1840.41712335184,83.5,95,
,G06,SYBR,,Unkn-07,,90.5,1889.63418322847,64,95,
,G07,SYBR,,Unkn-15,,90.5,2086.34382764448,83.5,95,
,G08,SYBR,,Unkn-15,,90.5,2050.56513020942,83.5,95,
,G09,SYBR,,Unkn-15,,90.5,1983.91106578337,84,95,
,G10,SYBR,,Unkn-23,,91.5,1553.9273441754,66,95,
,G11,SYBR,,Unkn-23,,91.5,1579.46372335476,83.5,95,
,G12,SYBR,,Unkn-23,,91.5,1580.71525130425,83,95,
,H01,SYBR,,NTC,,None,None,None,None,
,H02,SYBR,,NTC,,91,1226.57438703972,82.5,95,
,H03,SYBR,,NTC,,None,None,None,None,
,H04,SYBR,,Unkn-08,,90.5,1457.81259019176,81.5,95,
,H05,SYBR,,Unkn-08,,90.5,1581.55849451714,79,95,
,H06,SYBR,,Unkn-08,,90.5,1540.76199890794,81.5,95,
,H07,SYBR,,Unkn-16,,91,1587.02706381932,81,95,
,H08,SYBR,,Unkn-16,,91,1478.86229131274,81,95,
,H09,SYBR,,Unkn-16,,91,1520.395056067,79.5,95,
,H10,SYBR,,Unkn-24,,90.5,1538.52212507992,82,95,
,H11,SYBR,,Unkn-24,,90.5,1526.80332725005,81,95,
,H12,SYBR,,Unkn-24,,90.5,1703.63292259412,79,95,
