,Well,Fluor,Target,Content,Sample,Melt Temperature,Peak Height,Begin Temperature,End Temperature,Well Note
,G02,SYBR,,Std-07,,88,1739.10860017928,83,95,
,G03,SYBR,,Std-07,,88,1907.86260565269,83,95,
,G04,SYBR,,Unkn-07,,91.5,2052.34275260135,83,95,
,G05,SYBR,,Unkn-07,,91.5,2045.57321306587,83,95,
,G06,SYBR,,Unkn-07,,91.5,2116.26664011882,82.5,95,
,G07,SYBR,,Unkn-15,,91.5,2479.41557291367,82.5,95,
,G08,SYBR,,Unkn-15,,91.5,2281.52820978368,82.5,95,
,G09,SYBR,,Unkn-15,,91.5,2353.23612916412,82,95,
,G10,SYBR,,Unkn-23,,90,1617.47642482081,80.5,95,
,G11,SYBR,,Unkn-23,,90,1656.22805400098,80,95,
,G12,SYBR,,Unkn-23,,90,1693.82879375666,80.5,95,
,H01,SYBR,,NTC,,90.5,1471.86977913888,82,95,
,H02,SYBR,,NTC,,91,1569.24089103414,83,95,
,H03,SYBR,,NTC,,90.5,1298.07044748931,81,95,
,H04,SYBR,,Unkn-08,,91,1537.1580850164,81.5,95,
,H05,SYBR,,Unkn-08,,91,1630.7519512058,82,95,
,H06,SYBR,,Unkn-08,,91,1620.62443994285,82,95,
,H07,SYBR,,Unkn-16,,90.5,1588.83564566821,83,95,
,H08,SYBR,,Unkn-16,,90,1622.50872039241,79.5,95,
,H09,SYBR,,Unkn-16,,90.5,1665.07350323929,85,95,
,H10,SYBR,,Unkn-24,,91.5,1608.02233841087,80,95,
,H11,SYBR,,Unkn-24,,91.5,1603.84962890723,79,95,
,H12,SYBR,,Unkn-24,,91,1809.73615479039,69,95,
