,Well,Fluor,Target,Content,Sample,End RFU,Call,Sample Type,CallType,Is Control
,E06,SYBR,,Unkn-05,,17687.1231960492,,Unknown,Unassigned,False
,E07,SYBR,,Unkn-13,,18416.5190480314,,Unknown,Unassigned,False
,E08,SYBR,,Unkn-13,,17065.6277040407,,Unknown,Unassigned,False
,E09,SYBR,,Unkn-13,,17911.6038150159,,Unknown,Unassigned,False
,E10,SYBR,,Unkn-21,,12387.6002999292,,Unknown,Unassigned,False
,E11,SYBR,,Unkn-21,,11958.7688070107,,Unknown,Unassigned,False
,E12,SYBR,,Unkn-21,,12247.7000777719,,Unknown,Unassigned,False
,F01,SYBR,,Std-06,,18907.2978088535,,Standard,Unassigned,False
,F02,SYBR,,Std-06,,18976.9977903577,,Standard,Unassigned,False
,F03,SYBR,,Std-06,,20134.0387771781,,Standard,Unassigned,False
,F04,SYBR,,Unkn-06,,12682.3576409373,,Unknown,Unassigned,False
,F05,SYBR,,Unkn-06,,13321.2359331937,,Unknown,Unassigned,False
,F06,SYBR,,Unkn-06,,12630.6240705536,,Unknown,Unassigned,False
,F07,SYBR,,Unkn-14,,16920.6942041063,,Unknown,Unassigned,False
,F08,SYBR,,Unkn-14,,16225.7898513918,,Unknown,Unassigned,False
,F09,SYBR,,Unkn-14,,16444.0188243866,,Unknown,Unassigned,False
,F10,SYBR,,Unkn-22,,14777.0201147699,,Unknown,Unassigned,False
,F11,SYBR,,Unkn-22,,14870.3122745708,,Unknown,Unassigned,False
,F12,SYBR,,Unkn-22,,13612.4933091174,,Unknown,Unassigned,False
,G01,SYBR,,Std-07,,17880.6713805714,,Standard,Unassigned,False
,G02,SYBR,,Std-07,,17611.699131208,,Standard,Unassigned,False
,G03,SYBR,,Std-07,,17775.9355630389,,Standard,Unassigned,False
,G04,SYBR,,Unkn-07,,11189.8002792394,,Unknown,Unassigned,False
,G05,SYBR,,Unkn-07,,12188.9493379417,,Unknown,Unassigned,False
,G06,SYBR,,Unkn-07,,11945.3809801176,,Unknown,Unassigned,False
,G07,SYBR,,Unkn-15,,15884.3183526952,,Unknown,Unassigned,False
,G08,SYBR,,Unkn-15,,14981.0451005647,,Unknown,Unassigned,False
,G09,SYBR,,Unkn-15,,15533.9457523437,,Unknown,Unassigned,False
,G10,SYBR,,Unkn-23,,14750.2943638847,,Unknown,Unassigned,False
,G11,SYBR,,Unkn-23,,14404.8659211918,,Unknown,Unassigned,False
,G12,SYBR,,Unkn-23,,13854.1438153909,,Unknown,Unassigned,False
,H01,SYBR,,NTC,,17031.8098448623,,NTC,Unassigned,False
,H02,SYBR,,NTC,,17484.1560871731,,NTC,Unassigned,False
,H03,SYBR,,NTC,,17191.2129641152,,NTC,Unassigned,False
,H04,SYBR,,Unkn-08,,10547.3436830836,,Unknown,Unassigned,False
,H05,SYBR,,Unkn-08,,11596.5457529259,,Unknown,Unassigned,False
,H06,SYBR,,Unkn-08,,11550.4638444317,,Unknown,Unassigned,False
,H07,SYBR,,Unkn-16,,15226.5593134714,,Unknown,Unassigned,False
,H08,SYBR,,Unkn-16,,15108.3032254241,,Unknown,Unassigned,False
,H09,SYBR,,Unkn-16,,15034.9615815883,,Unknown,Unassigned,False
,H10,SYBR,,Unkn-24,,11396.5921811083,,Unknown,Unassigned,False
,H11,SYBR,,Unkn-24,,11000.9039390277,,Unknown,Unassigned,False
,H12,SYBR,,Unkn-24,,13293.2328354953,,Unknown,Unassigned,False
