,Well,Fluor,Target,Content,Sample,End RFU,Call,Sample Type,CallType,Is Control
,F03,SYBR,,Std-06,,17894.2335950417,,Standard,Unassigned,False
,F04,SYBR,,Unkn-06,,12131.3716804999,,Unknown,Unassigned,False
,F05,SYBR,,Unkn-06,,12091.8540357473,,Unknown,Unassigned,False
,F06,SYBR,,Unkn-06,,12850.1014130914,,Unknown,Unassigned,False
,F07,SYBR,,Unkn-14,,14679.943871157,,Unknown,Unassigned,False
,F08,SYBR,,Unkn-14,,14762.2695240027,,Unknown,Unassigned,False
,F09,SYBR,,Unkn-14,,14669.7880637704,,Unknown,Unassigned,False
,F10,SYBR,,Unkn-22,,9946.31992757672,,Unknown,Unassigned,False
,F11,SYBR,,Unkn-22,,9507.04957798119,,Unknown,Unassigned,False
,F12,SYBR,,Unkn-22,,7596.02888757457,,Unknown,Unassigned,False
,G01,SYBR,,Std-07,,14733.4323305096,,Standard,Unassigned,False
,G02,SYBR,,Std-07,,14558.1191479703,,Standard,Unassigned,False
,G03,SYBR,,Std-07,,13987.6192531381,,Standard,Unassigned,False
,G04,SYBR,,Unkn-07,,10083.4053368275,,Unknown,Unassigned,False
,G05,SYBR,,Unkn-07,,9644.95850249287,,Unknown,Unassigned,False
,G06,SYBR,,Unkn-07,,10691.4731335893,,Unknown,Unassigned,False
,G07,SYBR,,Unkn-15,,13127.7930965911,,Unknown,Unassigned,False
,G08,SYBR,,Unkn-15,,12615.1420006093,,Unknown,Unassigned,False
,G09,SYBR,,Unkn-15,,12675.1444831805,,Unknown,Unassigned,False
,G10,SYBR,,Unkn-23,,12044.4775039726,,Unknown,Unassigned,False
,G11,SYBR,,Unkn-23,,12117.0196201572,,Unknown,Unassigned,False
,G12,SYBR,,Unkn-23,,12495.8202585561,,Unknown,Unassigned,False
,H01,SYBR,,NTC,,40.5687035860425,,NTC,Unassigned,False
,H02,SYBR,,NTC,,47.614458059294,,NTC,Unassigned,False
,H03,SYBR,,NTC,,605.047187895393,,NTC,Unassigned,False
,H04,SYBR,,Unkn-08,,12560.2731561427,,Unknown,Unassigned,False
,H05,SYBR,,Unkn-08,,12772.1813020968,,Unknown,Unassigned,False
,H06,SYBR,,Unkn-08,,12770.844654298,,Unknown,Unassigned,False
,H07,SYBR,,Unkn-16,,11820.6097621516,,Unknown,Unassigned,False
,H08,SYBR,,Unkn-16,,11246.8648461464,,Unknown,Unassigned,False
,H09,SYBR,,Unkn-16,,11052.6800412283,,Unknown,Unassigned,False
,H10,SYBR,,Unkn-24,,15804.0639279581,,Unknown,Unassigned,False
,H11,SYBR,,Unkn-24,,11077.9655906855,,Unknown,Unassigned,False
,H12,SYBR,,Unkn-24,,8360.63443831185,,Unknown,Unassigned,False
