,Well,Fluor,Target,Content,Sample,Melt Temperature,Peak Height,Begin Temperature,End Temperature,Well Note
,E08,SYBR,,Unkn-13,,88,2618.37734938952,69,95,
,E09,SYBR,,Unkn-13,,88,2673.38800190414,69,95,
,E10,SYBR,,Unkn-21,,88,3247.79564408888,68.5,95,
,E11,SYBR,,Unkn-21,,88,3255.35342413433,69,95,
,E12,SYBR,,Unkn-21,,88,3051.76306494576,68.5,94,
,F01,SYBR,,Std-06,,88,3576.349225999,82,91.5,
,F02,SYBR,,Std-06,,88,3564.3643336992,82,91.5,
,F03,SYBR,,Std-06,,88,3607.30766776201,82,91.5,
,F04,SYBR,,Unkn-06,,87.5,2646.0818136563,69,95,
,F05,SYBR,,Unkn-06,,87,2644.90377785614,68.5,95,
,F06,SYBR,,Unkn-06,,86,2594.00084525124,69,94,
,F07,SYBR,,Unkn-14,,88,3095.56993882917,69,95,
,F08,SYBR,,Unkn-14,,87.5,2962.26055415201,68.5,95,
,F09,SYBR,,Unkn-14,,87,3201.02178148779,68.5,95,
,F10,SYBR,,Unkn-22,,87,2730.50026595713,69,95,
,F11,SYBR,,Unkn-22,,87,2739.49503925196,69,95,
,F12,SYBR,,Unkn-22,,87,2581.63182550526,73,94,
,G01,SYBR,,Std-07,,88,3146.06570453111,82,91.5,
,G02,SYBR,,Std-07,,88,3170.82893059698,82,91.5,
,G03,SYBR,,Std-07,,88,3199.27820280803,82.5,91.5,
,G04,SYBR,,Unkn-07,,88,2987.91428312883,69,92,
,G05,SYBR,,Unkn-07,,88,3181.27082364211,68.5,94,
,G06,SYBR,,Unkn-07,,87,3289.07751932911,68.5,94,
,G07,SYBR,,Unkn-15,,87,2967.2132595519,69,95,
,G08,SYBR,,Unkn-15,,87,2702.28412036859,69,95,
,G09,SYBR,,Unkn-15,,87,2767.6993410863,69,95,
,G10,SYBR,,Unkn-23,,87.5,2829.8782779307,68.5,95,
,G11,SYBR,,Unkn-23,,87.5,2730.92846712087,68.5,95,
,G12,SYBR,,Unkn-23,,87.5,2872.21839958528,79.5,95,
,H01,SYBR,,NTC,,88,2134.51502679416,82,91.5,
,H02,SYBR,,NTC,,88,2097.48654084043,82.5,92.5,
,H03,SYBR,,NTC,,88,1998.33195192831,82.5,91,
,H04,SYBR,,Unkn-08,,87,2499.90831914038,69,95,
,H05,SYBR,,Unkn-08,,87,2736.27140518144,69,95,
,H06,SYBR,,Unkn-08,,87,2722.31500364945,69,95,
,H07,SYBR,,Unkn-16,,87.5,2858.66023662085,69,95,
,H08,SYBR,,Unkn-16,,88,2939.63677902016,69,95,
,H09,SYBR,,Unkn-16,,87,2745.79180273622,69,95,
,H10,SYBR,,Unkn-24,,87.5,2712.83298646815,69,95,
,H11,SYBR,,Unkn-24,,87.5,2595.16348930701,69,95,
,H12,SYBR,,Unkn-24,,87.5,2772.63475443429,79.5,95,
