,Well,Fluor,Target,Content,Sample,End RFU,Call,Sample Type,CallType,Is Control
,D04,SYBR,,Unkn-04,,15526.5131579356,,Unknown,Unassigned,False
,D05,SYBR,,Unkn-04,,16564.6422739673,,Unknown,Unassigned,False
,D06,SYBR,,Unkn-04,,16349.6404065536,,Unknown,Unassigned,False
,D07,SYBR,,Unkn-12,,16452.8712863879,,Unknown,Unassigned,False
,D08,SYBR,,Unkn-12,,15760.9069124531,,Unknown,Unassigned,False
,D09,SYBR,,Unkn-12,,15750.2216809235,,Unknown,Unassigned,False
,D10,SYBR,,Unkn-20,,15613.0305395996,,Unknown,Unassigned,False
,D11,SYBR,,Unkn-20,,16117.7624302997,,Unknown,Unassigned,False
,D12,SYBR,,Unkn-20,,16575.7103306627,,Unknown,Unassigned,False
,E01,SYBR,,Std-05,,20370.0243915978,,Standard,Unassigned,False
,E02,SYBR,,Std-05,,20367.7868956694,,Standard,Unassigned,False
,E03,SYBR,,Std-05,,20803.3460484086,,Standard,Unassigned,False
,E04,SYBR,,Unkn-05,,17417.6173730777,,Unknown,Unassigned,False
,E05,SYBR,,Unkn-05,,16300.1977011481,,Unknown,Unassigned,False
,E06,SYBR,,Unkn-05,,16313.723281605,,Unknown,Unassigned,False
,E07,SYBR,,Unkn-13,,16178.2594684569,,Unknown,Unassigned,False
,E08,SYBR,,Unkn-13,,17311.6740623977,,Unknown,Unassigned,False
,E09,SYBR,,Unkn-13,,17430.2982351643,,Unknown,Unassigned,False
,E10,SYBR,,Unkn-21,,16076.2506231245,,Unknown,Unassigned,False
,E11,SYBR,,Unkn-21,,16252.7090539026,,Unknown,Unassigned,False
,E12,SYBR,,Unkn-21,,16331.6711067825,,Unknown,Unassigned,False
,F01,SYBR,,Std-06,,19918.4365735129,,Standard,Unassigned,False
,F02,SYBR,,Std-06,,19188.4655227971,,Standard,Unassigned,False
,F03,SYBR,,Std-06,,20569.6670132853,,Standard,Unassigned,False
,F04,SYBR,,Unkn-06,,14806.3492282115,,Unknown,Unassigned,False
,F05,SYBR,,Unkn-06,,15664.806285701,,Unknown,Unassigned,False
,F06,SYBR,,Unkn-06,,14987.2684026549,,Unknown,Unassigned,False
,F07,SYBR,,Unkn-14,,17067.8624529626,,Unknown,Unassigned,False
,F08,SYBR,,Unkn-14,,16951.7736962378,,Unknown,Unassigned,False
,F09,SYBR,,Unkn-14,,16189.8219065961,,Unknown,Unassigned,False
,F10,SYBR,,Unkn-22,,16237.3518583577,,Unknown,Unassigned,False
,F11,SYBR,,Unkn-22,,16238.4517914808,,Unknown,Unassigned,False
,F12,SYBR,,Unkn-22,,15676.5711761063,,Unknown,Unassigned,False
,G01,SYBR,,Std-07,,19025.1711545503,,Standard,Unassigned,False
,G02,SYBR,,Std-07,,18011.9528060153,,Standard,Unassigned,False
,G03,SYBR,,Std-07,,19061.1798473143,,Standard,Unassigned,False
,G04,SYBR,,Unkn-07,,15510.0424351564,,Unknown,Unassigned,False
,G05,SYBR,,Unkn-07,,15351.0991341553,,Unknown,Unassigned,False
,G06,SYBR,,Unkn-07,,14661.3542575223,,Unknown,Unassigned,False
,G07,SYBR,,Unkn-15,,17964.7532396282,,Unknown,Unassigned,False
,G08,SYBR,,Unkn-15,,16938.6317345161,,Unknown,Unassigned,False
,G09,SYBR,,Unkn-15,,17412.3212812792,,Unknown,Unassigned,False
,G10,SYBR,,Unkn-23,,15602.2038306062,,Unknown,Unassigned,False
,G11,SYBR,,Unkn-23,,16298.4024163965,,Unknown,Unassigned,False
,G12,SYBR,,Unkn-23,,17086.1536879199,,Unknown,Unassigned,False
,H01,SYBR,,NTC,,13182.0675008837,,NTC,Unassigned,False
,H02,SYBR,,NTC,,9833.20501076573,,NTC,Unassigned,False
,H03,SYBR,,NTC,,11157.8406953071,,NTC,Unassigned,False
,H04,SYBR,,Unkn-08,,14362.2661836805,,Unknown,Unassigned,False
,H05,SYBR,,Unkn-08,,16114.7223143659,,Unknown,Unassigned,False
,H06,SYBR,,Unkn-08,,14758.4487939786,,Unknown,Unassigned,False
,H07,SYBR,,Unkn-16,,16548.5191680394,,Unknown,Unassigned,False
,H08,SYBR,,Unkn-16,,16240.3800316018,,Unknown,Unassigned,False
,H09,SYBR,,Unkn-16,,16031.7853582568,,Unknown,Unassigned,False
,H10,SYBR,,Unkn-24,,16042.9981793684,,Unknown,Unassigned,False
,H11,SYBR,,Unkn-24,,15787.7260853634,,Unknown,Unassigned,False
,H12,SYBR,,Unkn-24,,16290.0093811061,,Unknown,Unassigned,False
