,Well,Fluor,Target,Content,Sample,Melt Temperature,Peak Height,Begin Temperature,End Temperature,Well Note
,G07,SYBR,,Unkn-15,,90,2074.29950808533,79.5,95,
,G08,SYBR,,Unkn-15,,90,1901.47203444058,83,95,
,G09,SYBR,,Unkn-15,,90,1942.62672399517,85,95,
,G10,SYBR,,Unkn-23,,91,1915.62918417067,83.5,95,
,G11,SYBR,,Unkn-23,,91,2015.03969376851,85,95,
,G12,SYBR,,Unkn-23,,90.5,1939.99085635219,84.5,95,
,H01,SYBR,,NTC,,88.5,2282.69100324403,82.5,94,
,H02,SYBR,,NTC,,None,None,None,None,
,H03,SYBR,,NTC,,None,None,None,None,
,H04,SYBR,,Unkn-08,,91,1817.622840222,81.5,95,
,H05,SYBR,,Unkn-08,,91,1998.87794034952,83.5,95,
,H06,SYBR,,Unkn-08,,91,1891.76626592418,84,95,
,H07,SYBR,,Unkn-16,,92,2034.85289603269,84,95,
,H08,SYBR,,Unkn-16,,91.5,2025.23875014555,80,95,
,H09,SYBR,,Unkn-16,,92,1994.72939578936,83.5,95,
,H10,SYBR,,Unkn-24,,91,2143.38243398712,85,95,
,H11,SYBR,,Unkn-24,,91,2109.21016447339,85,95,
,H12,SYBR,,Unkn-24,,91,2202.81535596085,84,95,
