,Well,Fluor,Target,Content,Sample,Melt Temperature,Peak Height,Begin Temperature,End Temperature,Well Note
,D01,SYBR,,Std-04,,91,2290.95126912035,84,95,
,D02,SYBR,,Std-04,,91,2392.84839838691,84,95,
,D03,SYBR,,Std-04,,91,2518.6057901671,84,95,
,D04,SYBR,,Unkn-04,,90,1601.76874402467,69.5,95,
,D05,SYBR,,Unkn-04,,88.5,1429.16807770191,76,95,
,D06,SYBR,,Unkn-04,,89,1519.11473278643,76.5,95,
,D07,SYBR,,Unkn-12,,89,1574.89338177939,67.5,95,
,D08,SYBR,,Unkn-12,,89,1671.40463239045,68.5,95,
,D09,SYBR,,Unkn-12,,89.5,1896.71884305604,76,95,
,D10,SYBR,,Unkn-20,,91,2694.371004178,80.5,95,
,D11,SYBR,,Unkn-20,,91,2693.80245938049,77,95,
,D12,SYBR,,Unkn-20,,91,2711.29567324397,77,95,
,E01,SYBR,,Std-05,,91,1922.34260910204,84,95,
,E02,SYBR,,Std-05,,91,2309.24555539164,83.5,95,
,E03,SYBR,,Std-05,,91,2212.83291886023,84,95,
,E04,SYBR,,Unkn-05,,89.5,2039.89692959237,73.5,95,
,E05,SYBR,,Unkn-05,,89,1742.62336295458,67.5,95,
,E06,SYBR,,Unkn-05,,89.5,1969.68846796292,68,95,
,E07,SYBR,,Unkn-13,,89.5,2015.89661127944,74.5,95,
,E08,SYBR,,Unkn-13,,89.5,2212.17941329319,68.5,95,
,E09,SYBR,,Unkn-13,,89.5,2383.73183761672,67.5,95,
,E10,SYBR,,Unkn-21,,89.5,2313.76819444827,69.5,95,
,E11,SYBR,,Unkn-21,,89.5,2255.28551457431,76,95,
,E12,SYBR,,Unkn-21,,89.5,2306.73253421115,77,95,
,F01,SYBR,,Std-06,,90.5,1764.33541832617,83.5,95,
,F02,SYBR,,Std-06,,90.5,1270.04380339719,84,94,
,F03,SYBR,,Std-06,,90.5,1997.99801093773,83,94,
,F04,SYBR,,Unkn-06,,89.5,1823.43869816988,76.5,95,
,F05,SYBR,,Unkn-06,,89.5,1804.70119427273,75.5,95,
,F06,SYBR,,Unkn-06,,89.5,1949.5285029419,68.5,95,
,F07,SYBR,,Unkn-14,,89,2307.0996509846,67.5,95,
,F08,SYBR,,Unkn-14,,89,2329.88943394856,67.5,95,
,F09,SYBR,,Unkn-14,,89,2281.48161817622,67.5,95,
,F10,SYBR,,Unkn-22,,91,1418.5723511744,79.5,95,
,F11,SYBR,,Unkn-22,,91,1267.73070084332,80,95,
,F12,SYBR,,Unkn-22,,91,1309.31301167428,79.5,95,
,G01,SYBR,,Std-07,,None,None,None,None,
,G02,SYBR,,Std-07,,None,None,None,None,
,G03,SYBR,,Std-07,,None,None,None,None,
,G04,SYBR,,Unkn-07,,89,1432.56407264202,69,95,
,G05,SYBR,,Unkn-07,,87.5,1372.07305251294,67.5,95,
,G06,SYBR,,Unkn-07,,87.5,1488.99882133094,68,95,
,G07,SYBR,,Unkn-15,,89,1281.79685788591,78,95,
,G08,SYBR,,Unkn-15,,91.5,1291.02468009697,79,95,
,G09,SYBR,,Unkn-15,,91.5,1350.98078457564,79,95,
,G10,SYBR,,Unkn-23,,90,1721.04776517932,85.5,95,
,G11,SYBR,,Unkn-23,,90.5,2571.64545586497,78,95,
,G12,SYBR,,Unkn-23,,90.5,2484.9819235781,76,95,
,H01,SYBR,,NTC,,None,None,None,None,
,H02,SYBR,,NTC,,None,None,None,None,
,H03,SYBR,,NTC,,None,None,None,None,
,H04,SYBR,,Unkn-08,,None,None,None,None,
,H05,SYBR,,Unkn-08,,None,None,None,None,
,H06,SYBR,,Unkn-08,,87.5,1262.30984461903,67.5,95,
,H07,SYBR,,Unkn-16,,90,1672.92996703603,86.5,95,
,H08,SYBR,,Unkn-16,,90,2111.92187103526,85.5,95,
,H09,SYBR,,Unkn-16,,90,2191.96552342251,77.5,95,
,H10,SYBR,,Unkn-24,,90,2606.85107435041,78.5,95,
,H11,SYBR,,Unkn-24,,90,2697.99423609145,77,95,
,H12,SYBR,,Unkn-24,,90,2847.19847875358,83,95,
