,Well,Fluor,Target,Content,Sample,End RFU,Call,Sample Type,CallType,Is Control
,F11,SYBR,,Unkn-22,,15577.4558809613,,Unknown,Unassigned,False
,F12,SYBR,,Unkn-22,,15484.9442056364,,Unknown,Unassigned,False
,G01,SYBR,,Std-07,,2763.84712700474,,Standard,Unassigned,False
,G02,SYBR,,Std-07,,2616.00905875424,,Standard,Unassigned,False
,G03,SYBR,,Std-07,,4375.16040725141,,Standard,Unassigned,False
,G04,SYBR,,Unkn-07,,10319.7943813878,,Unknown,Unassigned,False
,G05,SYBR,,Unkn-07,,9516.07567794257,,Unknown,Unassigned,False
,G06,SYBR,,Unkn-07,,10254.3492765569,,Unknown,Unassigned,False
,G07,SYBR,,Unkn-15,,16639.5322006954,,Unknown,Unassigned,False
,G08,SYBR,,Unkn-15,,15636.2076051965,,Unknown,Unassigned,False
,G09,SYBR,,Unkn-15,,15750.0013203161,,Unknown,Unassigned,False
,G10,SYBR,,Unkn-23,,9488.50669658565,,Unknown,Unassigned,False
,G11,SYBR,,Unkn-23,,14043.8743176695,,Unknown,Unassigned,False
,G12,SYBR,,Unkn-23,,13545.927705205,,Unknown,Unassigned,False
,H01,SYBR,,NTC,,1251.69058387283,,NTC,Unassigned,False
,H02,SYBR,,NTC,,2267.4663773426,,NTC,Unassigned,False
,H03,SYBR,,NTC,,1371.62125621803,,NTC,Unassigned,False
,H04,SYBR,,Unkn-08,,7957.61428589041,,Unknown,Unassigned,False
,H05,SYBR,,Unkn-08,,6812.83417786848,,Unknown,Unassigned,False
,H06,SYBR,,Unkn-08,,6961.64315456264,,Unknown,Unassigned,False
,H07,SYBR,,Unkn-16,,13508.533121871,,Unknown,Unassigned,False
,H08,SYBR,,Unkn-16,,13755.0880992946,,Unknown,Unassigned,False
,H09,SYBR,,Unkn-16,,14026.2720720039,,Unknown,Unassigned,False
,H10,SYBR,,Unkn-24,,13779.9058567478,,Unknown,Unassigned,False
,H11,SYBR,,Unkn-24,,14738.5043677017,,Unknown,Unassigned,False
,H12,SYBR,,Unkn-24,,14087.5843666122,,Unknown,Unassigned,False
