,Well,Fluor,Target,Content,Sample,Melt Temperature,Peak Height,Begin Temperature,End Temperature,Well Note
,F02,SYBR,,Std-06,,90.5,2120.14346037539,82.5,95,
,F03,SYBR,,Std-06,,90.5,2103.69983690649,80.5,95,
,F04,SYBR,,Unkn-06,,90.5,1626.61333138152,67,95,
,F05,SYBR,,Unkn-06,,90.5,1728.75507557866,67,95,
,F06,SYBR,,Unkn-06,,90.5,1673.61840014839,67,95,
,F07,SYBR,,Unkn-14,,90,1467.12436143242,67,95,
,F08,SYBR,,Unkn-14,,90,1561.23314039039,67,95,
,F09,SYBR,,Unkn-14,,89.5,1509.46055740386,67,95,
,F10,SYBR,,Unkn-22,,90.5,2038.80871957069,66,95,
,F11,SYBR,,Unkn-22,,90.5,2061.08976296964,80,95,
,F12,SYBR,,Unkn-22,,90.5,2071.48118291178,78.5,95,
,G01,SYBR,,Std-07,,90.5,1883.66229755474,82.5,95,
,G02,SYBR,,Std-07,,90.5,1868.33183490804,82,95,
,G03,SYBR,,Std-07,,90,1993.55112394813,82.5,95,
,G04,SYBR,,Unkn-07,,90.5,1672.91872567158,66.5,95,
,G05,SYBR,,Unkn-07,,90.5,1702.46625822296,66.5,95,
,G06,SYBR,,Unkn-07,,90.5,1680.25108355696,67,95,
,G07,SYBR,,Unkn-15,,90.5,1938.13070166433,82.5,95,
,G08,SYBR,,Unkn-15,,90.5,1882.12892746764,66,95,
,G09,SYBR,,Unkn-15,,90.5,1834.02343426947,66.5,95,
,G10,SYBR,,Unkn-23,,90.5,1587.4156009016,80.5,95,
,G11,SYBR,,Unkn-23,,90.5,1708.73230318977,81.5,95,
,G12,SYBR,,Unkn-23,,91,1718.26606417479,80.5,95,
,H01,SYBR,,NTC,,None,None,None,None,
,H02,SYBR,,NTC,,None,None,None,None,
,H03,SYBR,,NTC,,None,None,None,None,
,H04,SYBR,,Unkn-08,,90.5,1610.16059056204,82.5,95,
,H05,SYBR,,Unkn-08,,90.5,1782.39177195016,65.5,95,
,H06,SYBR,,Unkn-08,,90.5,1608.03388025449,74,95,
,H07,SYBR,,Unkn-16,,91,1579.40064959867,81.5,95,
,H08,SYBR,,Unkn-16,,90.5,1522.85472427005,80,95,
,H09,SYBR,,Unkn-16,,90.5,1549.87749328921,80.5,95,
,H10,SYBR,,Unkn-24,,90.5,1505.47998216806,80,95,
,H11,SYBR,,Unkn-24,,90.5,1618.16099358652,80,95,
,H12,SYBR,,Unkn-24,,90.5,1733.61032458929,79.5,95,
