,Well,Fluor,Target,Content,Sample,End RFU,Call,Sample Type,CallType,Is Control
,E12,SYBR,,Unkn-21,,14050.0942119849,,Unknown,Unassigned,False
,F01,SYBR,,Std-06,,16788.2399262525,,Standard,Unassigned,False
,F02,SYBR,,Std-06,,18419.7104283571,,Standard,Unassigned,False
,F03,SYBR,,Std-06,,18302.9712985262,,Standard,Unassigned,False
,F04,SYBR,,Unkn-06,,10018.7007754362,,Unknown,Unassigned,False
,F05,SYBR,,Unkn-06,,10005.4784071545,,Unknown,Unassigned,False
,F06,SYBR,,Unkn-06,,10240.4952457464,,Unknown,Unassigned,False
,F07,SYBR,,Unkn-14,,12529.0126961875,,Unknown,Unassigned,False
,F08,SYBR,,Unkn-14,,13015.4056257456,,Unknown,Unassigned,False
,F09,SYBR,,Unkn-14,,13725.2626580443,,Unknown,Unassigned,False
,F10,SYBR,,Unkn-22,,16294.7446409547,,Unknown,Unassigned,False
,F11,SYBR,,Unkn-22,,16230.1753492918,,Unknown,Unassigned,False
,F12,SYBR,,Unkn-22,,14911.4876981068,,Unknown,Unassigned,False
,G01,SYBR,,Std-07,,15483.7067212435,,Standard,Unassigned,False
,G02,SYBR,,Std-07,,16288.7705371823,,Standard,Unassigned,False
,G03,SYBR,,Std-07,,16841.6960616033,,Standard,Unassigned,False
,G04,SYBR,,Unkn-07,,10657.5408136842,,Unknown,Unassigned,False
,G05,SYBR,,Unkn-07,,9338.4498403096,,Unknown,Unassigned,False
,G06,SYBR,,Unkn-07,,11378.9921821407,,Unknown,Unassigned,False
,G07,SYBR,,Unkn-15,,15245.2334415352,,Unknown,Unassigned,False
,G08,SYBR,,Unkn-15,,14857.4321400539,,Unknown,Unassigned,False
,G09,SYBR,,Unkn-15,,15165.7753228971,,Unknown,Unassigned,False
,G10,SYBR,,Unkn-23,,12362.1164836588,,Unknown,Unassigned,False
,G11,SYBR,,Unkn-23,,12882.0928794472,,Unknown,Unassigned,False
,G12,SYBR,,Unkn-23,,13410.7538408945,,Unknown,Unassigned,False
,H01,SYBR,,NTC,,16315.0799710541,,NTC,Unassigned,False
,H02,SYBR,,NTC,,16390.4551680736,,NTC,Unassigned,False
,H03,SYBR,,NTC,,16446.8927383044,,NTC,Unassigned,False
,H04,SYBR,,Unkn-08,,10357.1609285972,,Unknown,Unassigned,False
,H05,SYBR,,Unkn-08,,9533.32802275493,,Unknown,Unassigned,False
,H06,SYBR,,Unkn-08,,10983.1400089194,,Unknown,Unassigned,False
,H07,SYBR,,Unkn-16,,5522.33564155047,,Unknown,Unassigned,False
,H08,SYBR,,Unkn-16,,7173.67061907478,,Unknown,Unassigned,False
,H09,SYBR,,Unkn-16,,7328.55344104025,,Unknown,Unassigned,False
,H10,SYBR,,Unkn-24,,15204.3777600446,,Unknown,Unassigned,False
,H11,SYBR,,Unkn-24,,15401.4455771489,,Unknown,Unassigned,False
,H12,SYBR,,Unkn-24,,15896.2507886299,,Unknown,Unassigned,False
