,Well,Fluor,Target,Content,Sample,End RFU,Call,Sample Type,CallType,Is Control
,E12,SYBR,,Unkn-21,,12707.4167304901,,Unknown,Unassigned,False
,F01,SYBR,,Std-06,,18376.2767064685,,Standard,Unassigned,False
,F02,SYBR,,Std-06,,17797.8261337383,,Standard,Unassigned,False
,F03,SYBR,,Std-06,,19100.913994027,,Standard,Unassigned,False
,F04,SYBR,,Unkn-06,,15578.839849729,,Unknown,Unassigned,False
,F05,SYBR,,Unkn-06,,16682.8245394774,,Unknown,Unassigned,False
,F06,SYBR,,Unkn-06,,15287.6320420402,,Unknown,Unassigned,False
,F07,SYBR,,Unkn-14,,11077.8238390791,,Unknown,Unassigned,False
,F08,SYBR,,Unkn-14,,11266.950640451,,Unknown,Unassigned,False
,F09,SYBR,,Unkn-14,,10311.2643283533,,Unknown,Unassigned,False
,F10,SYBR,,Unkn-22,,12248.2461284661,,Unknown,Unassigned,False
,F11,SYBR,,Unkn-22,,11822.0033787887,,Unknown,Unassigned,False
,F12,SYBR,,Unkn-22,,11152.46641798,,Unknown,Unassigned,False
,G01,SYBR,,Std-07,,10447.4108497446,,Standard,Unassigned,False
,G02,SYBR,,Std-07,,14324.7460051832,,Standard,Unassigned,False
,G03,SYBR,,Std-07,,14672.0712986004,,Standard,Unassigned,False
,G04,SYBR,,Unkn-07,,13024.3110028081,,Unknown,Unassigned,False
,G05,SYBR,,Unkn-07,,13218.6951303042,,Unknown,Unassigned,False
,G06,SYBR,,Unkn-07,,13619.6539864117,,Unknown,Unassigned,False
,G07,SYBR,,Unkn-15,,12583.8513156321,,Unknown,Unassigned,False
,G08,SYBR,,Unkn-15,,12039.8480962117,,Unknown,Unassigned,False
,G09,SYBR,,Unkn-15,,12489.0179273497,,Unknown,Unassigned,False
,G10,SYBR,,Unkn-23,,13549.105949029,,Unknown,Unassigned,False
,G11,SYBR,,Unkn-23,,13798.326680075,,Unknown,Unassigned,False
,G12,SYBR,,Unkn-23,,13063.003240625,,Unknown,Unassigned,False
,H01,SYBR,,NTC,,6719.20241191255,,NTC,Unassigned,False
,H02,SYBR,,NTC,,2976.2449834011,,NTC,Unassigned,False
,H03,SYBR,,NTC,,3540.50987875603,,NTC,Unassigned,False
,H04,SYBR,,Unkn-08,,11941.0429362471,,Unknown,Unassigned,False
,H05,SYBR,,Unkn-08,,12823.0195552059,,Unknown,Unassigned,False
,H06,SYBR,,Unkn-08,,12235.074963454,,Unknown,Unassigned,False
,H07,SYBR,,Unkn-16,,11055.0985370703,,Unknown,Unassigned,False
,H08,SYBR,,Unkn-16,,10426.8466001341,,Unknown,Unassigned,False
,H09,SYBR,,Unkn-16,,11092.3387585848,,Unknown,Unassigned,False
,H10,SYBR,,Unkn-24,,12697.4803521924,,Unknown,Unassigned,False
,H11,SYBR,,Unkn-24,,13128.0172119043,,Unknown,Unassigned,False
,H12,SYBR,,Unkn-24,,13145.7777975965,,Unknown,Unassigned,False
