,Well,Fluor,Target,Content,Sample,Melt Temperature,Peak Height,Begin Temperature,End Temperature,Well Note
,E09,SYBR,,Unkn-13,,89.5,1816.90372785599,65.5,95,
,E10,SYBR,,Unkn-21,,89.5,1716.76380028533,66,95,
,E11,SYBR,,Unkn-21,,89.5,1678.05414742375,65,95,
,E12,SYBR,,Unkn-21,,89.5,1715.23220906797,66.5,95,
,F01,SYBR,,Std-06,,90.5,1930.1800380383,82.5,95,
,F02,SYBR,,Std-06,,90.5,1793.0203983123,84,95,
,F03,SYBR,,Std-06,,90.5,1855.2205356558,83.5,95,
,F04,SYBR,,Unkn-06,,89.5,1536.02396967975,65.5,95,
,F05,SYBR,,Unkn-06,,89,1605.07861947004,66,95,
,F06,SYBR,,Unkn-06,,89.5,1629.09782326329,66.5,95,
,F07,SYBR,,Unkn-14,,89.5,1651.66629509948,65.5,95,
,F08,SYBR,,Unkn-14,,89.5,1676.56793672118,66.5,95,
,F09,SYBR,,Unkn-14,,89.5,1583.34975505859,65.5,95,
,F10,SYBR,,Unkn-22,,89,1673.25644695427,65,95,
,F11,SYBR,,Unkn-22,,89,1551.57102228448,65.5,95,
,F12,SYBR,,Unkn-22,,89,1613.53226483071,65.5,95,
,G01,SYBR,,Std-07,,90.5,1749.69987116792,83.5,95,
,G02,SYBR,,Std-07,,90.5,1538.05293008272,83.5,95,
,G03,SYBR,,Std-07,,90.5,1747.4333854246,83.5,95,
,G04,SYBR,,Unkn-07,,88.5,1516.09567596232,65.5,95,
,G05,SYBR,,Unkn-07,,88.5,1456.69278198549,65,95,
,G06,SYBR,,Unkn-07,,88.5,1504.94339480265,65,95,
,G07,SYBR,,Unkn-15,,88.5,1550.76450932162,65.5,95,
,G08,SYBR,,Unkn-15,,88.5,1480.07377675587,65.5,95,
,G09,SYBR,,Unkn-15,,88.5,1457.27816121587,65.5,95,
,G10,SYBR,,Unkn-23,,88.5,1498.25489196082,65.5,95,
,G11,SYBR,,Unkn-23,,88.5,1602.24737573258,65.5,95,
,G12,SYBR,,Unkn-23,,88.5,1633.88962863006,74,95,
,H01,SYBR,,NTC,,None,None,None,None,
,H02,SYBR,,NTC,,None,None,None,None,
,H03,SYBR,,NTC,,None,None,None,None,
,H04,SYBR,,Unkn-08,,88.5,1372.12305149316,66.5,95,
,H05,SYBR,,Unkn-08,,88.5,1471.12395485414,66.5,95,
,H06,SYBR,,Unkn-08,,88.5,1426.67859875822,66.5,95,
,H07,SYBR,,Unkn-16,,88,1445.51820526401,66,95,
,H08,SYBR,,Unkn-16,,88,1387.68782956101,66,95,
,H09,SYBR,,Unkn-16,,88,1412.19323924947,65.5,95,
,H10,SYBR,,Unkn-24,,89.5,1848.64450516693,65.5,95,
,H11,SYBR,,Unkn-24,,89.5,1804.02253561223,62.5,95,
,H12,SYBR,,Unkn-24,,89.5,2190.19478441898,72,95,
