,Well,Fluor,Target,Content,Sample,Melt Temperature,Peak Height,Begin Temperature,End Temperature,Well Note
,G03,SYBR,,Std-07,,90,1960.68192420508,83.5,95,
,G04,SYBR,,Unkn-07,,91,2196.28416701734,84,95,
,G05,SYBR,,Unkn-07,,91,2268.96326536276,84.5,95,
,G06,SYBR,,Unkn-07,,91,2340.03421779413,84.5,95,
,G07,SYBR,,Unkn-15,,91,1908.3957815012,81.5,95,
,G08,SYBR,,Unkn-15,,91,1753.84355244374,78,95,
,G09,SYBR,,Unkn-15,,91,1787.3473986376,79,95,
,G10,SYBR,,Unkn-23,,91,1598.89268687531,80,95,
,G11,SYBR,,Unkn-23,,91,1727.67057831289,81,95,
,G12,SYBR,,Unkn-23,,91,1730.14393691782,78.5,95,
,H01,SYBR,,NTC,,None,None,None,None,
,H02,SYBR,,NTC,,None,None,None,None,
,H03,SYBR,,NTC,,None,None,None,None,
,H04,SYBR,,Unkn-08,,91,1988.02433978691,81.5,95,
,H05,SYBR,,Unkn-08,,91,2050.96295040496,81.5,95,
,H06,SYBR,,Unkn-08,,91,2000.33687777995,82,95,
,H07,SYBR,,Unkn-16,,91,1874.2866452847,80.5,95,
,H08,SYBR,,Unkn-16,,91,1788.17105907828,81,95,
,H09,SYBR,,Unkn-16,,91,1862.29583899973,81.5,95,
,H10,SYBR,,Unkn-24,,91,1810.43196179814,81,95,
,H11,SYBR,,Unkn-24,,91,1916.55445860659,79.5,95,
,H12,SYBR,,Unkn-24,,91,1983.52934379663,82,95,
