,Well,Fluor,Target,Content,Sample,Melt Temperature,Peak Height,Begin Temperature,End Temperature,Well Note
,E09,SYBR,,Unkn-13,,89,1582.49624000786,79,95,
,E10,SYBR,,Unkn-21,,89,1796.17955183945,80,95,
,E11,SYBR,,Unkn-21,,89,1797.2550324712,66,95,
,E12,SYBR,,Unkn-21,,89.5,1725.44116433522,75,95,
,F01,SYBR,,Std-06,,90,2203.79930268105,81,95,
,F02,SYBR,,Std-06,,90,2201.99021777952,80,95,
,F03,SYBR,,Std-06,,90,2202.4487160078,80.5,95,
,F04,SYBR,,Unkn-06,,88.5,1586.98169718197,86,95,
,F05,SYBR,,Unkn-06,,88.5,1619.66591547699,86,95,
,F06,SYBR,,Unkn-06,,86,1327.08919316146,68,87,
,F06,SYBR,,Unkn-06,,89,1627.73216053147,87,95,
,F07,SYBR,,Unkn-14,,88.5,1660.76422978426,65.5,95,
,F08,SYBR,,Unkn-14,,88,1593.18407409669,79.5,95,
,F09,SYBR,,Unkn-14,,88,1518.00536854612,79.5,95,
,F10,SYBR,,Unkn-22,,89.5,1928.29432603121,65.5,95,
,F11,SYBR,,Unkn-22,,89.5,1888.65390520039,66,95,
,F12,SYBR,,Unkn-22,,89.5,1843.17492031076,72.5,95,
,G01,SYBR,,Std-07,,90,1900.77117536189,82.5,95,
,G02,SYBR,,Std-07,,90,1971.44226293199,80.5,94,
,G03,SYBR,,Std-07,,90,1807.48082676709,84.5,94,
,G04,SYBR,,Unkn-07,,88.5,1690.9445591906,79,95,
,G05,SYBR,,Unkn-07,,89,1624.07278029377,65.5,95,
,G06,SYBR,,Unkn-07,,88.5,1645.03548488154,79.5,95,
,G07,SYBR,,Unkn-15,,89.5,1982.10082418552,66,95,
,G08,SYBR,,Unkn-15,,89.5,1820.15034079099,66,95,
,G09,SYBR,,Unkn-15,,89.5,1811.39339615309,78,95,
,G10,SYBR,,Unkn-23,,89,1742.03239074009,67,95,
,G11,SYBR,,Unkn-23,,89,1703.09198558213,66,95,
,G12,SYBR,,Unkn-23,,89,1744.0060024803,77.5,95,
,H01,SYBR,,NTC,,None,None,None,None,
,H02,SYBR,,NTC,,None,None,None,None,
,H03,SYBR,,NTC,,None,None,None,None,
,H04,SYBR,,Unkn-08,,89,1655.11822879877,66,95,
,H05,SYBR,,Unkn-08,,89,1766.40298917071,66,95,
,H06,SYBR,,Unkn-08,,89,1645.07533184181,65.5,95,
,H07,SYBR,,Unkn-16,,89,1817.25773117633,66,95,
,H08,SYBR,,Unkn-16,,89,1711.53761153503,66,95,
,H09,SYBR,,Unkn-16,,89,1704.33060254626,66,95,
,H10,SYBR,,Unkn-24,,89.5,1865.38491703365,66,95,
,H11,SYBR,,Unkn-24,,89.5,1874.18349875367,66.5,95,
,H12,SYBR,,Unkn-24,,89.5,2032.34916935774,67.5,95,
