,Well,Fluor,Target,Content,Sample,Melt Temperature,Peak Height,Begin Temperature,End Temperature,Well Note
,H02,SYBR,,NTC,,None,None,None,None,
,H03,SYBR,,NTC,,89.5,1467.6470509005,81.5,95,
,H04,SYBR,,Unkn-08,,88.5,1745.32586285808,79.5,95,
,H05,SYBR,,Unkn-08,,88.5,1981.92115510414,78,95,
,H06,SYBR,,Unkn-08,,88.5,1851.91840101324,68,95,
,H07,SYBR,,Unkn-16,,89,2260.33625545047,69,95,
,H08,SYBR,,Unkn-16,,88.5,2206.99645196021,69,95,
,H09,SYBR,,Unkn-16,,88.5,2246.37149913435,67.5,95,
,H10,SYBR,,Unkn-24,,88.5,1996.93570840724,69,95,
,H11,SYBR,,Unkn-24,,88.5,1873.21854804533,70,95,
,H12,SYBR,,Unkn-24,,88.5,2136.36645348662,70,95,
