,Well,Fluor,Target,Content,Sample,Melt Temperature,Peak Height,Begin Temperature,End Temperature,Well Note
,C05,SYBR,,Unkn-03,,89.5,1550.4945522483,66.5,95,
,C06,SYBR,,Unkn-03,,89.5,1635.76123219252,67,95,
,C07,SYBR,,Unkn-11,,90,1931.01012812729,72,95,
,C08,SYBR,,Unkn-11,,90,1907.07219800168,66,95,
,C09,SYBR,,Unkn-11,,90,1926.53762911347,66,95,
,C10,SYBR,,Unkn-19,,89.5,1760.89097170366,66,95,
,C11,SYBR,,Unkn-19,,89.5,1825.1652513303,66,95,
,C12,SYBR,,Unkn-19,,89.5,1589.72594279984,77,95,
,D01,SYBR,,Std-04,,91,2259.19643703803,82,95,
,D02,SYBR,,Std-04,,91,2194.10437441831,81,95,
,D03,SYBR,,Std-04,,91,2274.02074715303,80.5,95,
,D04,SYBR,,Unkn-04,,90.5,1974.2722640531,65.5,95,
,D05,SYBR,,Unkn-04,,90.5,2008.9259885325,63,95,
,D06,SYBR,,Unkn-04,,90.5,2115.37550660353,74,95,
,D07,SYBR,,Unkn-12,,90,1751.16524350214,66.5,95,
,D08,SYBR,,Unkn-12,,90,1711.62353647068,66.5,95,
,D09,SYBR,,Unkn-12,,90,1618.98757379669,66,95,
,D10,SYBR,,Unkn-20,,89,1631.6336098817,71,95,
,D11,SYBR,,Unkn-20,,89,1606.32216759021,65.5,95,
,D12,SYBR,,Unkn-20,,89,1603.56490016945,71,95,
,E01,SYBR,,Std-05,,91,2110.41115982475,80.5,95,
,E02,SYBR,,Std-05,,91,2158.49800730926,83,95,
,E03,SYBR,,Std-05,,91,2183.15483657627,83,95,
,E04,SYBR,,Unkn-05,,88,1682.62350784426,79.5,95,
,E05,SYBR,,Unkn-05,,88,1637.03102656747,81.5,95,
,E06,SYBR,,Unkn-05,,88,1794.47379813684,80,95,
,E07,SYBR,,Unkn-13,,90,1588.25423800334,66.5,95,
,E08,SYBR,,Unkn-13,,90,1527.25037483938,66,95,
,E09,SYBR,,Unkn-13,,89,1848.36424257275,84.5,94,
,E10,SYBR,,Unkn-21,,87,1623.40089896287,66,95,
,E11,SYBR,,Unkn-21,,87,1559.08434395552,66,95,
,E12,SYBR,,Unkn-21,,87.5,1613.63982061406,67,95,
,F01,SYBR,,Std-06,,91,1994.66222751851,82.5,95,
,F02,SYBR,,Std-06,,91,1939.91524948914,82.5,95,
,F03,SYBR,,Std-06,,91,2052.13761772712,82.5,95,
,F04,SYBR,,Unkn-06,,88,1517.90450823834,65.5,95,
,F05,SYBR,,Unkn-06,,88,1585.61737705686,66,95,
,F06,SYBR,,Unkn-06,,88,1764.93433145025,66,95,
,F07,SYBR,,Unkn-14,,88.5,1536.016101548,71.5,95,
,F08,SYBR,,Unkn-14,,89,1583.69290272353,71,95,
,F09,SYBR,,Unkn-14,,89,1544.33269959406,70.5,95,
,F10,SYBR,,Unkn-22,,89.5,2055.7423588547,64.5,95,
,F11,SYBR,,Unkn-22,,89.5,2018.49890589267,65.5,95,
,F12,SYBR,,Unkn-22,,89.5,1995.63404253849,66.5,95,
,G01,SYBR,,Std-07,,90.5,1656.03118061875,80.5,95,
,G02,SYBR,,Std-07,,90.5,1639.22828166048,80.5,95,
,G03,SYBR,,Std-07,,90.5,1677.47645352143,82.5,95,
,G04,SYBR,,Unkn-07,,90,1537.48467734372,66,95,
,G05,SYBR,,Unkn-07,,89.5,1601.89678367017,66,95,
,G06,SYBR,,Unkn-07,,89.5,1658.12066245267,66,95,
,G07,SYBR,,Unkn-15,,89.5,1742.27226187555,66.5,95,
,G08,SYBR,,Unkn-15,,89.5,1731.00237272076,65.5,95,
,G09,SYBR,,Unkn-15,,89.5,1761.79223687389,65.5,95,
,G10,SYBR,,Unkn-23,,90,1736.06411849501,80,95,
,G11,SYBR,,Unkn-23,,90,1781.6470879412,82.5,95,
,G12,SYBR,,Unkn-23,,90,1699.41233787382,79.5,95,
,H01,SYBR,,NTC,,88,1432.75743725414,81.5,95,
,H02,SYBR,,NTC,,None,None,None,None,
,H03,SYBR,,NTC,,87.5,1153.91993403865,80,95,
,H04,SYBR,,Unkn-08,,90,1561.83007383227,66,95,
,H05,SYBR,,Unkn-08,,90,1687.85996279021,66,95,
,H06,SYBR,,Unkn-08,,90,1687.03792922394,66.5,95,
,H07,SYBR,,Unkn-16,,None,None,None,None,
,H08,SYBR,,Unkn-16,,None,None,None,None,
,H09,SYBR,,Unkn-16,,None,None,None,None,
,H10,SYBR,,Unkn-24,,90,1623.58763707993,80.5,95,
,H11,SYBR,,Unkn-24,,90,1670.11495332159,81,95,
,H12,SYBR,,Unkn-24,,90,1794.27976959977,71,95,
