,Well,Fluor,Target,Content,Sample,End RFU,Call,Sample Type,CallType,Is Control
,G12,SYBR,,Unkn-23,,15001.0079454996,,Unknown,Unassigned,False
,H01,SYBR,,NTC,,17609.4810171091,,NTC,Unassigned,False
,H02,SYBR,,NTC,,16552.7345520198,,NTC,Unassigned,False
,H03,SYBR,,NTC,,16524.9326608794,,NTC,Unassigned,False
,H04,SYBR,,Unkn-08,,14506.1457348242,,Unknown,Unassigned,False
,H05,SYBR,,Unkn-08,,14864.1788677281,,Unknown,Unassigned,False
,H06,SYBR,,Unkn-08,,14381.7342905934,,Unknown,Unassigned,False
,H07,SYBR,,Unkn-16,,13287.7729717534,,Unknown,Unassigned,False
,H08,SYBR,,Unkn-16,,13515.1619571962,,Unknown,Unassigned,False
,H09,SYBR,,Unkn-16,,13634.6152274837,,Unknown,Unassigned,False
,H10,SYBR,,Unkn-24,,14203.8929966822,,Unknown,Unassigned,False
,H11,SYBR,,Unkn-24,,14013.75797269,,Unknown,Unassigned,False
,H12,SYBR,,Unkn-24,,14111.2320300016,,Unknown,Unassigned,False
