,Well,Fluor,Target,Content,Sample,Melt Temperature,Peak Height,Begin Temperature,End Temperature,Well Note
,D01,SYBR,,Std-04,,90.5,2216.62885403951,82,95,
,D02,SYBR,,Std-04,,90.5,2315.55697454479,79.5,95,
,D03,SYBR,,Std-04,,90.5,2346.4706494816,83,95,
,D04,SYBR,,Unkn-04,,91.5,1746.64175154893,80.5,95,
,D05,SYBR,,Unkn-04,,91.5,1827.89679290419,82.5,95,
,D06,SYBR,,Unkn-04,,91.5,1746.20214532228,81,95,
,D07,SYBR,,Unkn-12,,91,1837.82098706216,81.5,95,
,D08,SYBR,,Unkn-12,,91,1836.5390042058,82,95,
,D09,SYBR,,Unkn-12,,91,1841.37395436503,80.5,95,
,D10,SYBR,,Unkn-20,,91,1889.41671925439,81.5,95,
,D11,SYBR,,Unkn-20,,91.5,1810.7391947173,81,95,
,D12,SYBR,,Unkn-20,,91.5,1744.85804709614,81.5,95,
,E01,SYBR,,Std-05,,90.5,2207.43146905897,83,95,
,E02,SYBR,,Std-05,,90.5,2252.8931245572,83.5,95,
,E03,SYBR,,Std-05,,90.5,2404.11341766977,82,95,
,E04,SYBR,,Unkn-05,,91,2066.59150546776,83,95,
,E05,SYBR,,Unkn-05,,91,1969.63712774074,82.5,95,
,E06,SYBR,,Unkn-05,,91,2096.36681292368,83,95,
,E07,SYBR,,Unkn-13,,89.5,1801.56698623356,66.5,95,
,E08,SYBR,,Unkn-13,,89.5,1746.61578138515,66.5,95,
,E09,SYBR,,Unkn-13,,89.5,1831.46712185721,66.5,95,
,E10,SYBR,,Unkn-21,,91,1812.6927103824,80.5,95,
,E11,SYBR,,Unkn-21,,91,1790.16098563504,79.5,95,
,E12,SYBR,,Unkn-21,,91,1859.93183229834,80,95,
,F01,SYBR,,Std-06,,90.5,2262.63021552895,83.5,95,
,F02,SYBR,,Std-06,,90.5,2128.38950999012,81.5,95,
,F03,SYBR,,Std-06,,90.5,2216.89499691537,83,95,
,F04,SYBR,,Unkn-06,,91,1809.58314394899,63.5,95,
,F05,SYBR,,Unkn-06,,91,1854.55036202868,72,95,
,F06,SYBR,,Unkn-06,,91,1894.72578679862,64.5,95,
,F07,SYBR,,Unkn-14,,90,1733.44735788319,67,95,
,F08,SYBR,,Unkn-14,,90,1748.18300914717,67,95,
,F09,SYBR,,Unkn-14,,90,1738.82629422702,67,95,
,F10,SYBR,,Unkn-22,,91.5,1904.39284621159,80,95,
,F11,SYBR,,Unkn-22,,91.5,1931.01120949871,82.5,95,
,F12,SYBR,,Unkn-22,,91.5,1800.17704476444,83,95,
,G01,SYBR,,Std-07,,90.5,1877.06738449389,81.5,95,
,G02,SYBR,,Std-07,,90.5,1988.94652088483,81,95,
,G03,SYBR,,Std-07,,90.5,1821.88726927141,83,95,
,G04,SYBR,,Unkn-07,,89.5,1730.76887405333,66,95,
,G05,SYBR,,Unkn-07,,89.5,1719.58803997589,66.5,95,
,G06,SYBR,,Unkn-07,,89.5,1726.87391356673,66.5,95,
,G07,SYBR,,Unkn-15,,89,1678.61228407521,66.5,95,
,G08,SYBR,,Unkn-15,,89,1428.15885212326,67,95,
,G09,SYBR,,Unkn-15,,89,1389.60535301261,68,95,
,G10,SYBR,,Unkn-23,,91,1787.75235665511,79.5,95,
,G11,SYBR,,Unkn-23,,91,1792.25249535658,82.5,95,
,G12,SYBR,,Unkn-23,,91,1797.88955662203,83,95,
,H01,SYBR,,NTC,,None,None,None,None,
,H02,SYBR,,NTC,,None,None,None,None,
,H03,SYBR,,NTC,,None,None,None,None,
,H04,SYBR,,Unkn-08,,90,1703.26815909314,66,95,
,H05,SYBR,,Unkn-08,,89.5,1814.45014996096,66,95,
,H06,SYBR,,Unkn-08,,89.5,1755.85031915684,66,95,
,H07,SYBR,,Unkn-16,,91.5,1656.71171447855,80,95,
,H08,SYBR,,Unkn-16,,91.5,1797.67376664534,82,95,
,H09,SYBR,,Unkn-16,,91.5,1715.46682430305,81.5,95,
,H10,SYBR,,Unkn-24,,91,1606.06330735204,79,95,
,H11,SYBR,,Unkn-24,,91,1629.19830966521,81,95,
,H12,SYBR,,Unkn-24,,91,1707.06963942728,82,95,
