,Well,Fluor,Target,Content,Sample,End RFU,Call,Sample Type,CallType,Is Control
,C03,SYBR,,Std-03,,18339.0740798483,,Standard,Unassigned,False
,C04,SYBR,,Unkn-03,,12460.9705307335,,Unknown,Unassigned,False
,C05,SYBR,,Unkn-03,,12543.7647662858,,Unknown,Unassigned,False
,C06,SYBR,,Unkn-03,,12322.6467840648,,Unknown,Unassigned,False
,C07,SYBR,,Unkn-11,,12693.5211620118,,Unknown,Unassigned,False
,C08,SYBR,,Unkn-11,,12645.7691797131,,Unknown,Unassigned,False
,C09,SYBR,,Unkn-11,,13127.1411340827,,Unknown,Unassigned,False
,C10,SYBR,,Unkn-19,,14342.3143541469,,Unknown,Unassigned,False
,C11,SYBR,,Unkn-19,,14095.4636775059,,Unknown,Unassigned,False
,C12,SYBR,,Unkn-19,,13146.9194230633,,Unknown,Unassigned,False
,D01,SYBR,,Std-04,,17640.3704808278,,Standard,Unassigned,False
,D02,SYBR,,Std-04,,17730.8877838146,,Standard,Unassigned,False
,D03,SYBR,,Std-04,,18430.7709572212,,Standard,Unassigned,False
,D04,SYBR,,Unkn-04,,14262.8805631013,,Unknown,Unassigned,False
,D05,SYBR,,Unkn-04,,14589.703129347,,Unknown,Unassigned,False
,D06,SYBR,,Unkn-04,,13827.6903001794,,Unknown,Unassigned,False
,D07,SYBR,,Unkn-12,,13545.2404108345,,Unknown,Unassigned,False
,D08,SYBR,,Unkn-12,,13211.6181852872,,Unknown,Unassigned,False
,D09,SYBR,,Unkn-12,,12939.3308983558,,Unknown,Unassigned,False
,D10,SYBR,,Unkn-20,,13832.2277616958,,Unknown,Unassigned,False
,D11,SYBR,,Unkn-20,,13217.473223082,,Unknown,Unassigned,False
,D12,SYBR,,Unkn-20,,11430.3635556501,,Unknown,Unassigned,False
,E01,SYBR,,Std-05,,17301.6661411675,,Standard,Unassigned,False
,E02,SYBR,,Std-05,,18308.0424018963,,Standard,Unassigned,False
,E03,SYBR,,Std-05,,19572.039100194,,Standard,Unassigned,False
,E04,SYBR,,Unkn-05,,14077.1733849665,,Unknown,Unassigned,False
,E05,SYBR,,Unkn-05,,13109.8743021356,,Unknown,Unassigned,False
,E06,SYBR,,Unkn-05,,13918.4922533035,,Unknown,Unassigned,False
,E07,SYBR,,Unkn-13,,12093.7681548775,,Unknown,Unassigned,False
,E08,SYBR,,Unkn-13,,11687.3152861374,,Unknown,Unassigned,False
,E09,SYBR,,Unkn-13,,12477.0256928847,,Unknown,Unassigned,False
,E10,SYBR,,Unkn-21,,14052.1976133931,,Unknown,Unassigned,False
,E11,SYBR,,Unkn-21,,14319.9920714742,,Unknown,Unassigned,False
,E12,SYBR,,Unkn-21,,14761.4877802978,,Unknown,Unassigned,False
,F01,SYBR,,Std-06,,18197.3966003997,,Standard,Unassigned,False
,F02,SYBR,,Std-06,,16907.2750026421,,Standard,Unassigned,False
,F03,SYBR,,Std-06,,18346.0458450682,,Standard,Unassigned,False
,F04,SYBR,,Unkn-06,,14123.9894654849,,Unknown,Unassigned,False
,F05,SYBR,,Unkn-06,,14667.0795882183,,Unknown,Unassigned,False
,F06,SYBR,,Unkn-06,,14191.6239867831,,Unknown,Unassigned,False
,F07,SYBR,,Unkn-14,,11522.6004121784,,Unknown,Unassigned,False
,F08,SYBR,,Unkn-14,,11570.8888622278,,Unknown,Unassigned,False
,F09,SYBR,,Unkn-14,,11808.4580992163,,Unknown,Unassigned,False
,F10,SYBR,,Unkn-22,,13271.8714262613,,Unknown,Unassigned,False
,F11,SYBR,,Unkn-22,,13321.4630124187,,Unknown,Unassigned,False
,F12,SYBR,,Unkn-22,,12337.3544128235,,Unknown,Unassigned,False
,G01,SYBR,,Std-07,,15851.4095190943,,Standard,Unassigned,False
,G02,SYBR,,Std-07,,16809.9539098075,,Standard,Unassigned,False
,G03,SYBR,,Std-07,,14739.1881114977,,Standard,Unassigned,False
,G04,SYBR,,Unkn-07,,12480.8536503578,,Unknown,Unassigned,False
,G05,SYBR,,Unkn-07,,12092.2625187283,,Unknown,Unassigned,False
,G06,SYBR,,Unkn-07,,12512.4744233635,,Unknown,Unassigned,False
,G07,SYBR,,Unkn-15,,12334.3172337181,,Unknown,Unassigned,False
,G08,SYBR,,Unkn-15,,10446.6658427234,,Unknown,Unassigned,False
,G09,SYBR,,Unkn-15,,9494.67399226957,,Unknown,Unassigned,False
,G10,SYBR,,Unkn-23,,14495.2547696596,,Unknown,Unassigned,False
,G11,SYBR,,Unkn-23,,14597.6002085921,,Unknown,Unassigned,False
,G12,SYBR,,Unkn-23,,13625.0820685301,,Unknown,Unassigned,False
,H01,SYBR,,NTC,,1780.77195399077,,NTC,Unassigned,False
,H02,SYBR,,NTC,,485.194964122923,,NTC,Unassigned,False
,H03,SYBR,,NTC,,62.7848433155919,,NTC,Unassigned,False
,H04,SYBR,,Unkn-08,,11419.1560480878,,Unknown,Unassigned,False
,H05,SYBR,,Unkn-08,,12000.0881348336,,Unknown,Unassigned,False
,H06,SYBR,,Unkn-08,,11585.0727245235,,Unknown,Unassigned,False
,H07,SYBR,,Unkn-16,,12872.6468458176,,Unknown,Unassigned,False
,H08,SYBR,,Unkn-16,,12757.822552373,,Unknown,Unassigned,False
,H09,SYBR,,Unkn-16,,11128.4874214401,,Unknown,Unassigned,False
,H10,SYBR,,Unkn-24,,14107.2682325676,,Unknown,Unassigned,False
,H11,SYBR,,Unkn-24,,13809.7492003358,,Unknown,Unassigned,False
,H12,SYBR,,Unkn-24,,13235.4445428221,,Unknown,Unassigned,False
