,Well,Fluor,Target,Content,Sample,Melt Temperature,Peak Height,Begin Temperature,End Temperature,Well Note
,E05,SYBR,,Unkn-05,,89.5,2210.7273642872,76.5,95,
,E06,SYBR,,Unkn-05,,89.5,2152.10263902092,68,95,
,E07,SYBR,,Unkn-13,,88,1890.19349978492,67.5,95,
,E08,SYBR,,Unkn-13,,87.5,1843.28118745719,79.5,95,
,E09,SYBR,,Unkn-13,,88,1950.53306596283,79,95,
,E10,SYBR,,Unkn-21,,88,2047.95173672036,68.5,95,
,E11,SYBR,,Unkn-21,,88,2056.66618647095,78.5,95,
,E12,SYBR,,Unkn-21,,88,2026.94387650519,78.5,95,
,F01,SYBR,,Std-06,,88.5,2316.7183012231,82.5,95,
,F02,SYBR,,Std-06,,88.5,2207.69774154506,83.5,93.5,
,F03,SYBR,,Std-06,,88.5,2363.16624654208,83,94,
,F04,SYBR,,Unkn-06,,88.5,1690.01295463973,69.5,95,
,F05,SYBR,,Unkn-06,,89,1725.36884183821,79,95,
,F06,SYBR,,Unkn-06,,88.5,1716.16610609558,70,95,
,F07,SYBR,,Unkn-14,,88,1940.98473088756,79.5,95,
,F08,SYBR,,Unkn-14,,88,1991.70049903547,67.5,95,
,F09,SYBR,,Unkn-14,,88.5,2087.03945785031,80.5,95,
,F10,SYBR,,Unkn-22,,88.5,1840.50257935616,79.5,95,
,F11,SYBR,,Unkn-22,,88.5,2001.6460294774,79,94,
,F12,SYBR,,Unkn-22,,89,1892.31380717117,68.5,95,
,G01,SYBR,,Std-07,,88.5,2199.3748294235,83,95,
,G02,SYBR,,Std-07,,88.5,2236.56977319291,82.5,95,
,G03,SYBR,,Std-07,,88.5,1729.44175410779,83,95,
,G04,SYBR,,Unkn-07,,90.5,1578.25098309989,80,95,
,G05,SYBR,,Unkn-07,,90.5,1610.27407397138,82.5,95,
,G06,SYBR,,Unkn-07,,89,1646.67538841095,82,95,
,G07,SYBR,,Unkn-15,,91,1785.0084927526,83,95,
,G08,SYBR,,Unkn-15,,91,1724.67707659306,83,95,
,G09,SYBR,,Unkn-15,,91,1713.80882031624,82.5,95,
,G10,SYBR,,Unkn-23,,89,1954.85552126578,82.5,95,
,G11,SYBR,,Unkn-23,,89,2279.83153075381,82,95,
,G12,SYBR,,Unkn-23,,89,2127.52726339935,82,95,
,H01,SYBR,,NTC,,None,None,None,None,
,H02,SYBR,,NTC,,None,None,None,None,
,H03,SYBR,,NTC,,None,None,None,None,
,H04,SYBR,,Unkn-08,,88.5,1816.04929569026,67.5,95,
,H05,SYBR,,Unkn-08,,88.5,2020.34721876219,79,95,
,H06,SYBR,,Unkn-08,,88.5,1908.14675166218,78,95,
,H07,SYBR,,Unkn-16,,89,1823.47428874825,79,95,
,H08,SYBR,,Unkn-16,,89,1714.14791659646,67.5,95,
,H09,SYBR,,Unkn-16,,89,1760.02906223366,67.5,95,
,H10,SYBR,,Unkn-24,,89,1642.37035637081,67.5,94,
,H11,SYBR,,Unkn-24,,88.5,1715.39961520583,77.5,95,
,H12,SYBR,,Unkn-24,,89,1833.503518658,74,95,
