,Well,Fluor,Target,Content,Sample,Melt Temperature,Peak Height,Begin Temperature,End Temperature,Well Note
,D04,SYBR,,Unkn-04,,90.5,1472.495521287,70.5,95,
,D05,SYBR,,Unkn-04,,91,1475.8780655411,70,95,
,D06,SYBR,,Unkn-04,,90.5,1566.26351398602,70,95,
,D07,SYBR,,Unkn-12,,90,2056.0843481603,84.5,95,
,D08,SYBR,,Unkn-12,,90,1940.91912364407,84.5,95,
,D09,SYBR,,Unkn-12,,90,2145.5412612717,70,95,
,D10,SYBR,,Unkn-20,,90.5,2177.47442525811,82,95,
,D11,SYBR,,Unkn-20,,90.5,2227.84018557901,82.5,95,
,D12,SYBR,,Unkn-20,,90.5,2194.13189332532,70,95,
,E01,SYBR,,Std-05,,90.5,2016.6923465426,83.5,94,
,E02,SYBR,,Std-05,,90.5,2420.13617196664,83.5,94,
,E03,SYBR,,Std-05,,90.5,2360.86274746762,83.5,94,
,E04,SYBR,,Unkn-05,,90.5,1354.82386394828,70,95,
,E05,SYBR,,Unkn-05,,90.5,1356.4072295108,70,95,
,E06,SYBR,,Unkn-05,,90,1380.82564824909,70,95,
,E07,SYBR,,Unkn-13,,90.5,2341.06247439765,83,95,
,E08,SYBR,,Unkn-13,,90.5,2265.36753572597,84,95,
,E09,SYBR,,Unkn-13,,90.5,2351.41472199144,83,95,
,E10,SYBR,,Unkn-21,,90.5,2050.96977375566,70,95,
,E11,SYBR,,Unkn-21,,90.5,2111.12837866682,81,95,
,E12,SYBR,,Unkn-21,,90.5,2229.07192031028,76,95,
,F01,SYBR,,Std-06,,90.5,2022.24177513129,82,94,
,F02,SYBR,,Std-06,,90.5,2147.37315612501,83.5,94,
,F03,SYBR,,Std-06,,90.5,2249.53786656534,83,94,
,F04,SYBR,,Unkn-06,,90,2042.245069106,70,95,
,F05,SYBR,,Unkn-06,,90.5,2174.78274381427,69.5,95,
,F06,SYBR,,Unkn-06,,90.5,2089.55910782554,70,95,
,F07,SYBR,,Unkn-14,,90.5,2311.02658505911,68,95,
,F08,SYBR,,Unkn-14,,90.5,2309.51087694167,69,95,
,F09,SYBR,,Unkn-14,,90.5,2390.65095647232,68.5,95,
,F10,SYBR,,Unkn-22,,90.5,2268.3279533501,70,95,
,F11,SYBR,,Unkn-22,,90.5,2278.552408841,70,95,
,F12,SYBR,,Unkn-22,,90,2334.93604452767,70.5,95,
,G01,SYBR,,Std-07,,90.5,1805.20300862913,83.5,95,
,G02,SYBR,,Std-07,,90.5,1542.61787874424,83.5,94,
,G03,SYBR,,Std-07,,90.5,1830.51184990721,83.5,94,
,G04,SYBR,,Unkn-07,,90.5,2255.21785383182,83,95,
,G05,SYBR,,Unkn-07,,91,2286.77266807585,83.5,95,
,G06,SYBR,,Unkn-07,,90.5,2411.46836979991,83.5,95,
,G07,SYBR,,Unkn-15,,90.5,2195.53797777642,82.5,95,
,G08,SYBR,,Unkn-15,,90.5,2058.07625468605,82.5,95,
,G09,SYBR,,Unkn-15,,90.5,2089.27695443286,70.5,95,
,G10,SYBR,,Unkn-23,,90,2340.2868857041,70,95,
,G11,SYBR,,Unkn-23,,90,2474.70131325438,70.5,95,
,G12,SYBR,,Unkn-23,,90,2477.72349187805,71.5,95,
,H01,SYBR,,NTC,,90.5,1201.51951153591,85,94,
,H02,SYBR,,NTC,,None,None,None,None,
,H03,SYBR,,NTC,,90.5,1414.64798324576,84,94,
,H04,SYBR,,Unkn-08,,91,2207.15927795892,81,95,
,H05,SYBR,,Unkn-08,,91,2059.84992955199,82.5,95,
,H06,SYBR,,Unkn-08,,91,2017.88695255814,82,95,
,H07,SYBR,,Unkn-16,,90.5,2133.94397225967,70.5,95,
,H08,SYBR,,Unkn-16,,90.5,2096.78088636404,70.5,95,
,H09,SYBR,,Unkn-16,,90.5,2171.57883596038,70.5,95,
,H10,SYBR,,Unkn-24,,90,2268.38271231149,69,95,
,H11,SYBR,,Unkn-24,,90,2430.21262434593,69,95,
,H12,SYBR,,Unkn-24,,90,2848.41175002339,84.5,95,
