,Well,Fluor,Target,Content,Sample,End RFU,Call,Sample Type,CallType,Is Control
,C05,SYBR,,Unkn-03,,14406.4151491257,,Unknown,Unassigned,False
,C06,SYBR,,Unkn-03,,15047.0974283538,,Unknown,Unassigned,False
,C07,SYBR,,Unkn-11,,12549.9048497976,,Unknown,Unassigned,False
,C08,SYBR,,Unkn-11,,14828.5703452783,,Unknown,Unassigned,False
,C09,SYBR,,Unkn-11,,13542.2211936416,,Unknown,Unassigned,False
,C10,SYBR,,Unkn-19,,13953.5280849832,,Unknown,Unassigned,False
,C11,SYBR,,Unkn-19,,15274.2377521707,,Unknown,Unassigned,False
,C12,SYBR,,Unkn-19,,13605.3348611833,,Unknown,Unassigned,False
,D01,SYBR,,Std-04,,19155.5463709112,,Standard,Unassigned,False
,D02,SYBR,,Std-04,,19617.0204488125,,Standard,Unassigned,False
,D03,SYBR,,Std-04,,19311.2451471149,,Standard,Unassigned,False
,D04,SYBR,,Unkn-04,,11925.8192265132,,Unknown,Unassigned,False
,D05,SYBR,,Unkn-04,,14330.7849471657,,Unknown,Unassigned,False
,D06,SYBR,,Unkn-04,,14172.2780137071,,Unknown,Unassigned,False
,D07,SYBR,,Unkn-12,,13055.0845835832,,Unknown,Unassigned,False
,D08,SYBR,,Unkn-12,,13257.3768685439,,Unknown,Unassigned,False
,D09,SYBR,,Unkn-12,,12683.0842019381,,Unknown,Unassigned,False
,D10,SYBR,,Unkn-20,,13412.8344492769,,Unknown,Unassigned,False
,D11,SYBR,,Unkn-20,,14171.1591286256,,Unknown,Unassigned,False
,D12,SYBR,,Unkn-20,,12109.710390051,,Unknown,Unassigned,False
,E01,SYBR,,Std-05,,18981.915319467,,Standard,Unassigned,False
,E02,SYBR,,Std-05,,19571.9391805014,,Standard,Unassigned,False
,E03,SYBR,,Std-05,,19994.6933503354,,Standard,Unassigned,False
,E04,SYBR,,Unkn-05,,13919.0882844079,,Unknown,Unassigned,False
,E05,SYBR,,Unkn-05,,12512.7761909777,,Unknown,Unassigned,False
,E06,SYBR,,Unkn-05,,14484.913741442,,Unknown,Unassigned,False
,E07,SYBR,,Unkn-13,,14340.0323524036,,Unknown,Unassigned,False
,E08,SYBR,,Unkn-13,,13783.5574996687,,Unknown,Unassigned,False
,E09,SYBR,,Unkn-13,,13652.8991227178,,Unknown,Unassigned,False
,E10,SYBR,,Unkn-21,,14398.4958925308,,Unknown,Unassigned,False
,E11,SYBR,,Unkn-21,,14855.774033999,,Unknown,Unassigned,False
,E12,SYBR,,Unkn-21,,13529.4795826362,,Unknown,Unassigned,False
,F01,SYBR,,Std-06,,18480.4360623196,,Standard,Unassigned,False
,F02,SYBR,,Std-06,,18094.8288511056,,Standard,Unassigned,False
,F03,SYBR,,Std-06,,19060.839817588,,Standard,Unassigned,False
,F04,SYBR,,Unkn-06,,13126.3066279115,,Unknown,Unassigned,False
,F05,SYBR,,Unkn-06,,13163.5402132238,,Unknown,Unassigned,False
,F06,SYBR,,Unkn-06,,13563.6110779757,,Unknown,Unassigned,False
,F07,SYBR,,Unkn-14,,14170.7311941262,,Unknown,Unassigned,False
,F08,SYBR,,Unkn-14,,13583.1299587596,,Unknown,Unassigned,False
,F09,SYBR,,Unkn-14,,13920.9148278264,,Unknown,Unassigned,False
,F10,SYBR,,Unkn-22,,15783.190374747,,Unknown,Unassigned,False
,F11,SYBR,,Unkn-22,,15427.7101854238,,Unknown,Unassigned,False
,F12,SYBR,,Unkn-22,,14461.0273218676,,Unknown,Unassigned,False
,G01,SYBR,,Std-07,,17618.1839125762,,Standard,Unassigned,False
,G02,SYBR,,Std-07,,17974.5808313319,,Standard,Unassigned,False
,G03,SYBR,,Std-07,,17898.3720342075,,Standard,Unassigned,False
,G04,SYBR,,Unkn-07,,10392.3403812845,,Unknown,Unassigned,False
,G05,SYBR,,Unkn-07,,10162.2085239852,,Unknown,Unassigned,False
,G06,SYBR,,Unkn-07,,11246.3905827321,,Unknown,Unassigned,False
,G07,SYBR,,Unkn-15,,15625.8685200808,,Unknown,Unassigned,False
,G08,SYBR,,Unkn-15,,15372.9617753462,,Unknown,Unassigned,False
,G09,SYBR,,Unkn-15,,15272.0947034385,,Unknown,Unassigned,False
,G10,SYBR,,Unkn-23,,12480.7414240969,,Unknown,Unassigned,False
,G11,SYBR,,Unkn-23,,13833.6555279853,,Unknown,Unassigned,False
,G12,SYBR,,Unkn-23,,12767.7729397063,,Unknown,Unassigned,False
,H01,SYBR,,NTC,,15989.0936693502,,NTC,Unassigned,False
,H02,SYBR,,NTC,,16343.9655459005,,NTC,Unassigned,False
,H03,SYBR,,NTC,,16070.0049376741,,NTC,Unassigned,False
,H04,SYBR,,Unkn-08,,5512.30489022471,,Unknown,Unassigned,False
,H05,SYBR,,Unkn-08,,5500.59182370648,,Unknown,Unassigned,False
,H06,SYBR,,Unkn-08,,5803.3007662154,,Unknown,Unassigned,False
,H07,SYBR,,Unkn-16,,12618.9248045196,,Unknown,Unassigned,False
,H08,SYBR,,Unkn-16,,13367.7627737171,,Unknown,Unassigned,False
,H09,SYBR,,Unkn-16,,13022.0132374581,,Unknown,Unassigned,False
,H10,SYBR,,Unkn-24,,12711.619502692,,Unknown,Unassigned,False
,H11,SYBR,,Unkn-24,,13631.6068562004,,Unknown,Unassigned,False
,H12,SYBR,,Unkn-24,,13147.7037638819,,Unknown,Unassigned,False
