,Well,Fluor,Target,Content,Sample,End RFU,Call,Sample Type,CallType,Is Control
,G12,SYBR,,Unkn-23,,13962.2875264802,,Unknown,Unassigned,False
,H01,SYBR,,NTC,,13371.2627410795,,NTC,Unassigned,False
,H02,SYBR,,NTC,,11647.1609735788,,NTC,Unassigned,False
,H03,SYBR,,NTC,,11518.4414664617,,NTC,Unassigned,False
,H04,SYBR,,Unkn-08,,13967.2838038104,,Unknown,Unassigned,False
,H05,SYBR,,Unkn-08,,15102.5285235439,,Unknown,Unassigned,False
,H06,SYBR,,Unkn-08,,14561.4662906616,,Unknown,Unassigned,False
,H07,SYBR,,Unkn-16,,14287.8745352163,,Unknown,Unassigned,False
,H08,SYBR,,Unkn-16,,14903.4972615786,,Unknown,Unassigned,False
,H09,SYBR,,Unkn-16,,15000.9661361462,,Unknown,Unassigned,False
,H10,SYBR,,Unkn-24,,14856.0429396389,,Unknown,Unassigned,False
,H11,SYBR,,Unkn-24,,14917.9858769643,,Unknown,Unassigned,False
,H12,SYBR,,Unkn-24,,15746.9034674389,,Unknown,Unassigned,False
