,Well,Fluor,Target,Content,Sample,Melt Temperature,Peak Height,Begin Temperature,End Temperature,Well Note
,G08,SYBR,,Unkn-15,,91.5,1788.04996213588,82.5,95,
,G09,SYBR,,Unkn-15,,91.5,1782.28801735107,82,95,
,G10,SYBR,,Unkn-23,,91.5,1813.1648995244,84.5,95,
,G11,SYBR,,Unkn-23,,91,1874.23631760865,84.5,95,
,G12,SYBR,,Unkn-23,,91,1887.0765416477,77,95,
,H01,SYBR,,NTC,,None,None,None,None,
,H02,SYBR,,NTC,,None,None,None,None,
,H03,SYBR,,NTC,,None,None,None,None,
,H04,SYBR,,Unkn-08,,91,1544.14120799808,79.5,95,
,H05,SYBR,,Unkn-08,,91,1681.75747178317,79,95,
,H06,SYBR,,Unkn-08,,91,1632.15388535054,79.5,95,
,H07,SYBR,,Unkn-16,,91,1850.58623157525,78.5,95,
,H08,SYBR,,Unkn-16,,91,1915.89123654839,84.5,95,
,H09,SYBR,,Unkn-16,,91,1915.58839452718,84,95,
,H10,SYBR,,Unkn-24,,91,1745.05140316384,79.5,95,
,H11,SYBR,,Unkn-24,,91,1803.5790840259,79,95,
,H12,SYBR,,Unkn-24,,91,1976.70159056859,77,95,
