,Well,Fluor,Target,Content,Sample,Melt Temperature,Peak Height,Begin Temperature,End Temperature,Well Note
,F10,SYBR,,Unkn-22,,92,2165.86745703201,83,95,
,F11,SYBR,,Unkn-22,,92,2056.46500200622,83,95,
,F12,SYBR,,Unkn-22,,92,2117.06120896627,83,95,
,G01,SYBR,,Std-07,,88,2241.51394992327,83.5,95,
,G02,SYBR,,Std-07,,88,2214.38862957436,83.5,95,
,G03,SYBR,,Std-07,,88,2149.98956540358,83.5,95,
,G04,SYBR,,Unkn-07,,90,1460.11276938934,82.5,95,
,G05,SYBR,,Unkn-07,,90,1601.5942724962,83.5,95,
,G06,SYBR,,Unkn-07,,90.5,1615.37657341218,83.5,95,
,G07,SYBR,,Unkn-15,,90.5,1658.96909296914,82.5,95,
,G08,SYBR,,Unkn-15,,89.5,1381.78727641124,82.5,95,
,G09,SYBR,,Unkn-15,,90.5,1499.18754957038,82.5,95,
,G10,SYBR,,Unkn-23,,92,1924.181721814,82.5,95,
,G11,SYBR,,Unkn-23,,92,2031.08776492835,82.5,95,
,G12,SYBR,,Unkn-23,,92,2128.79515348458,83,95,
,H01,SYBR,,NTC,,None,None,None,None,
,H02,SYBR,,NTC,,None,None,None,None,
,H03,SYBR,,NTC,,None,None,None,None,
,H04,SYBR,,Unkn-08,,90.5,1537.22902877508,83.5,95,
,H05,SYBR,,Unkn-08,,90,1634.1290700345,83,95,
,H06,SYBR,,Unkn-08,,90.5,1534.16700628229,83,95,
,H07,SYBR,,Unkn-16,,92,1986.36274522726,83,95,
,H08,SYBR,,Unkn-16,,92,1977.26124320366,82.5,95,
,H09,SYBR,,Unkn-16,,92,2062.51604575969,83,95,
,H10,SYBR,,Unkn-24,,92,1946.44151534761,82,95,
,H11,SYBR,,Unkn-24,,92,1855.88228942093,82.5,95,
,H12,SYBR,,Unkn-24,,92,2221.68820018437,80.5,95,
