,Well,Fluor,Target,Content,Sample,Melt Temperature,Peak Height,Begin Temperature,End Temperature,Well Note
,D03,SYBR,,Std-04,,88.5,2729.24858233699,80.5,94,
,D04,SYBR,,Unkn-04,,89,2284.03535062293,69.5,95,
,D05,SYBR,,Unkn-04,,89,1591.62140989547,70.5,95,
,D06,SYBR,,Unkn-04,,89,2287.48919669952,68.5,95,
,D07,SYBR,,Unkn-12,,88.5,2475.51050566576,69.5,95,
,D08,SYBR,,Unkn-12,,88.5,2407.8821468635,68.5,95,
,D09,SYBR,,Unkn-12,,88.5,2373.609009788,79.5,95,
,D10,SYBR,,Unkn-20,,88.5,2223.71512614084,78.5,94,
,D11,SYBR,,Unkn-20,,88.5,2205.96792985788,68,94,
,D12,SYBR,,Unkn-20,,88.5,2208.80371968707,68.5,94,
,E01,SYBR,,Std-05,,88.5,3010.89236176134,82.5,95,
,E02,SYBR,,Std-05,,88.5,2841.89330531789,83,95,
,E03,SYBR,,Std-05,,88.5,2902.50483458819,83,94,
,E04,SYBR,,Unkn-05,,88.5,2424.82954784318,69.5,95,
,E05,SYBR,,Unkn-05,,88.5,2252.38541831174,67.5,95,
,E06,SYBR,,Unkn-05,,88.5,2427.90883789335,68.5,95,
,E07,SYBR,,Unkn-13,,89.5,1909.85172600043,69.5,95,
,E08,SYBR,,Unkn-13,,89.5,1897.16347777724,69.5,95,
,E09,SYBR,,Unkn-13,,89.5,1900.64873098862,68.5,95,
,E10,SYBR,,Unkn-21,,88.5,2371.00722098585,68,94,
,E11,SYBR,,Unkn-21,,88.5,2305.12964680398,67.5,95,
,E12,SYBR,,Unkn-21,,88.5,2382.06029937534,68,94,
,F01,SYBR,,Std-06,,88.5,2794.07034673155,83,92,
,F02,SYBR,,Std-06,,88.5,2741.45926454823,82,95,
,F03,SYBR,,Std-06,,88.5,2772.22270328197,82.5,95,
,F04,SYBR,,Unkn-06,,88.5,2263.09374572056,69.5,95,
,F05,SYBR,,Unkn-06,,88.5,2343.10713565915,69,95,
,F06,SYBR,,Unkn-06,,89,2478.16491480204,69.5,95,
,F07,SYBR,,Unkn-14,,89,1804.80302357262,70,95,
,F08,SYBR,,Unkn-14,,89,1809.97060587454,69.5,95,
,F09,SYBR,,Unkn-14,,89,1769.24955870246,69.5,95,
,F10,SYBR,,Unkn-22,,89,2021.25886705852,69.5,94,
,F11,SYBR,,Unkn-22,,89,2021.44645484565,78.5,94,
,F12,SYBR,,Unkn-22,,89,1896.05846677754,70,94,
,G01,SYBR,,Std-07,,88.5,2606.05935964347,82.5,95,
,G02,SYBR,,Std-07,,88.5,2404.0123612369,82,95,
,G03,SYBR,,Std-07,,88.5,2599.06089370311,80,93,
,G04,SYBR,,Unkn-07,,89,1933.95140259777,70,95,
,G05,SYBR,,Unkn-07,,89,1948.98832373756,69.5,95,
,G06,SYBR,,Unkn-07,,89.5,2137.94344105889,69.5,95,
,G07,SYBR,,Unkn-15,,89,1681.77124515481,69.5,95,
,G08,SYBR,,Unkn-15,,89,1633.15538054148,69.5,95,
,G09,SYBR,,Unkn-15,,89,1622.50641020638,69.5,95,
,G10,SYBR,,Unkn-23,,88.5,2317.19434244808,69,94,
,G11,SYBR,,Unkn-23,,88.5,2488.39488925157,68.5,95,
,G12,SYBR,,Unkn-23,,88.5,2558.63908279972,70,94,
,H01,SYBR,,NTC,,88.5,2397.57387837355,81.5,92,
,H02,SYBR,,NTC,,88.5,2311.08350423297,82,94,
,H03,SYBR,,NTC,,88.5,2077.8261966834,82,95,
,H04,SYBR,,Unkn-08,,88.5,1828.63184057449,78,95,
,H05,SYBR,,Unkn-08,,88.5,1941.91160274929,68.5,95,
,H06,SYBR,,Unkn-08,,88.5,2074.86144572869,69.5,95,
,H07,SYBR,,Unkn-16,,88.5,1996.4067662008,69,94,
,H08,SYBR,,Unkn-16,,88.5,2387.73213083459,69,94,
,H09,SYBR,,Unkn-16,,88.5,2021.70292005244,68.5,94,
,H10,SYBR,,Unkn-24,,88.5,2336.47437528775,68.5,94,
,H11,SYBR,,Unkn-24,,88.5,2489.01396915613,79,94,
,H12,SYBR,,Unkn-24,,88.5,2632.53222688641,69,94,
