,Well,Fluor,Target,Content,Sample,Melt Temperature,Peak Height,Begin Temperature,End Temperature,Well Note
,E07,SYBR,,Unkn-13,,90,2159.44161610687,68.5,95,
,E08,SYBR,,Unkn-13,,90,2275.2633274662,70,95,
,E09,SYBR,,Unkn-13,,90,2386.45691476224,70,95,
,E10,SYBR,,Unkn-21,,90,2343.21617924503,70,95,
,E11,SYBR,,Unkn-21,,90,2375.79137928346,70,95,
,E12,SYBR,,Unkn-21,,90.5,2298.50007672688,69,95,
,F01,SYBR,,Std-06,,90.5,2044.62100845453,83,94,
,F02,SYBR,,Std-06,,90.5,2116.84526630935,83.5,94,
,F03,SYBR,,Std-06,,90.5,2180.54621271817,83,94,
,F04,SYBR,,Unkn-06,,90,1960.49699543964,69,95,
,F05,SYBR,,Unkn-06,,90,2222.99592296828,69.5,95,
,F06,SYBR,,Unkn-06,,90,2057.38559769346,67.5,95,
,F07,SYBR,,Unkn-14,,90,2241.0382398884,70,95,
,F08,SYBR,,Unkn-14,,90,2049.72434134035,83,95,
,F09,SYBR,,Unkn-14,,90,2079.22463338234,69,95,
,F10,SYBR,,Unkn-22,,91,2158.45372523101,85.5,95,
,F11,SYBR,,Unkn-22,,91,2074.70563419456,85.5,95,
,F12,SYBR,,Unkn-22,,91,2335.61439416235,68,95,
,G01,SYBR,,Std-07,,90.5,1959.58219296948,83,94,
,G02,SYBR,,Std-07,,90.5,1851.16974604906,83.5,94,
,G03,SYBR,,Std-07,,90.5,1783.36018066184,83.5,94,
,G04,SYBR,,Unkn-07,,90,1993.24807263414,68.5,95,
,G05,SYBR,,Unkn-07,,90,1998.60436244876,68,95,
,G06,SYBR,,Unkn-07,,90,2157.50210629989,69.5,95,
,G07,SYBR,,Unkn-15,,90,2463.05162363763,69,95,
,G08,SYBR,,Unkn-15,,90,2194.7194761082,70,95,
,G09,SYBR,,Unkn-15,,90,2204.40475285589,69,95,
,G10,SYBR,,Unkn-23,,91,2237.22331774573,81.5,95,
,G11,SYBR,,Unkn-23,,91,2512.60882724988,79.5,95,
,G12,SYBR,,Unkn-23,,91,2393.9568772857,80,95,
,H01,SYBR,,NTC,,90.5,1728.18642502303,83,95,
,H02,SYBR,,NTC,,90.5,1727.56261906433,83,94,
,H03,SYBR,,NTC,,90.5,1653.24443770276,83,94,
,H04,SYBR,,Unkn-08,,90,1898.41436720686,69.5,95,
,H05,SYBR,,Unkn-08,,90,2081.25386699933,70,95,
,H06,SYBR,,Unkn-08,,90,1825.01116019124,67.5,95,
,H07,SYBR,,Unkn-16,,90.5,1675.89928898144,86.5,95,
,H08,SYBR,,Unkn-16,,90.5,1745.3494302988,86.5,95,
,H09,SYBR,,Unkn-16,,90,1698.01443460623,86,95,
,H10,SYBR,,Unkn-24,,90.5,2143.07016287717,69.5,95,
,H11,SYBR,,Unkn-24,,91,2287.91926514858,70,95,
,H12,SYBR,,Unkn-24,,91,2555.71601473966,80.5,95,
