,Well,Fluor,Target,Content,Sample,End RFU,Call,Sample Type,CallType,Is Control
,F09,SYBR,,Unkn-14,,15613.7778800112,,Unknown,Unassigned,False
,F10,SYBR,,Unkn-22,,15866.4329858706,,Unknown,Unassigned,False
,F11,SYBR,,Unkn-22,,15311.6467861786,,Unknown,Unassigned,False
,F12,SYBR,,Unkn-22,,15792.4858632853,,Unknown,Unassigned,False
,G01,SYBR,,Std-07,,17823.3292987829,,Standard,Unassigned,False
,G02,SYBR,,Std-07,,17691.012735176,,Standard,Unassigned,False
,G03,SYBR,,Std-07,,18658.2805405925,,Standard,Unassigned,False
,G04,SYBR,,Unkn-07,,14407.7196684632,,Unknown,Unassigned,False
,G05,SYBR,,Unkn-07,,15493.8068710198,,Unknown,Unassigned,False
,G06,SYBR,,Unkn-07,,15405.8855668925,,Unknown,Unassigned,False
,G07,SYBR,,Unkn-15,,15297.6684946504,,Unknown,Unassigned,False
,G08,SYBR,,Unkn-15,,14344.7702885761,,Unknown,Unassigned,False
,G09,SYBR,,Unkn-15,,13817.1331164586,,Unknown,Unassigned,False
,G10,SYBR,,Unkn-23,,15194.434506856,,Unknown,Unassigned,False
,G11,SYBR,,Unkn-23,,15571.1821842715,,Unknown,Unassigned,False
,G12,SYBR,,Unkn-23,,15438.928099006,,Unknown,Unassigned,False
,H01,SYBR,,NTC,,15259.2471669464,,NTC,Unassigned,False
,H02,SYBR,,NTC,,15319.797533817,,NTC,Unassigned,False
,H03,SYBR,,NTC,,16175.701709061,,NTC,Unassigned,False
,H04,SYBR,,Unkn-08,,11640.0351426601,,Unknown,Unassigned,False
,H05,SYBR,,Unkn-08,,16452.3790650407,,Unknown,Unassigned,False
,H06,SYBR,,Unkn-08,,12658.8891368537,,Unknown,Unassigned,False
,H07,SYBR,,Unkn-16,,15846.8858562233,,Unknown,Unassigned,False
,H08,SYBR,,Unkn-16,,14899.2214592972,,Unknown,Unassigned,False
,H09,SYBR,,Unkn-16,,15805.9868916752,,Unknown,Unassigned,False
,H10,SYBR,,Unkn-24,,15289.5485046264,,Unknown,Unassigned,False
,H11,SYBR,,Unkn-24,,15560.4994474124,,Unknown,Unassigned,False
,H12,SYBR,,Unkn-24,,16287.5657978567,,Unknown,Unassigned,False
