,Well,Fluor,Target,Content,Sample,Melt Temperature,Peak Height,Begin Temperature,End Temperature,Well Note
,E04,SYBR,,Unkn-05,,88.5,1907.12865140243,67.5,95,
,E05,SYBR,,Unkn-05,,88.5,1745.05798646131,67.5,95,
,E06,SYBR,,Unkn-05,,88.5,1903.4309614769,69.5,95,
,E07,SYBR,,Unkn-13,,88.5,2046.84775065784,79.5,95,
,E08,SYBR,,Unkn-13,,88.5,2066.38378623573,79,95,
,E09,SYBR,,Unkn-13,,88.5,2170.37978385703,79,95,
,E10,SYBR,,Unkn-21,,88.5,1539.65467551181,70,95,
,E11,SYBR,,Unkn-21,,89,1580.1129421647,70,95,
,E12,SYBR,,Unkn-21,,89,1613.63384773014,74,95,
,F01,SYBR,,Std-06,,88.5,2926.36954693634,83.5,94,
,F02,SYBR,,Std-06,,88.5,2900.74315822901,83,95,
,F03,SYBR,,Std-06,,88.5,2955.74922287117,83,95,
,F04,SYBR,,Unkn-06,,89.5,1475.67322845775,70,95,
,F05,SYBR,,Unkn-06,,89.5,1548.67790494271,70,95,
,F06,SYBR,,Unkn-06,,89.5,1536.19692255199,70,95,
,F07,SYBR,,Unkn-14,,88.5,1776.16126392681,70.5,95,
,F08,SYBR,,Unkn-14,,88.5,1652.46285382742,70,95,
,F09,SYBR,,Unkn-14,,88.5,1723.90060991433,70,95,
,F10,SYBR,,Unkn-22,,89,1900.23485660149,69,95,
,F11,SYBR,,Unkn-22,,89,1861.81683203731,69,95,
,F12,SYBR,,Unkn-22,,89.5,1842.76352576394,81,95,
,G01,SYBR,,Std-07,,88.5,2862.5324334039,81.5,94,
,G02,SYBR,,Std-07,,88.5,2568.13053532075,83,95,
,G03,SYBR,,Std-07,,88.5,2708.51614784577,83,94,
,G04,SYBR,,Unkn-07,,88,1571.91346207126,69.5,95,
,G05,SYBR,,Unkn-07,,88.5,1715.48190415724,67.5,95,
,G06,SYBR,,Unkn-07,,88.5,1808.47723309042,69.5,95,
,G07,SYBR,,Unkn-15,,88.5,2079.42787916958,69.5,95,
,G08,SYBR,,Unkn-15,,88.5,1880.9997095586,69,95,
,G09,SYBR,,Unkn-15,,88.5,1944.38839810964,69,95,
,G10,SYBR,,Unkn-23,,88,1582.47112580747,70,95,
,G11,SYBR,,Unkn-23,,88,1590.36645744195,70.5,95,
,G12,SYBR,,Unkn-23,,88,1608.95592491989,79,95,
,H01,SYBR,,NTC,,88.5,1781.13391905335,83,91.5,
,H02,SYBR,,NTC,,88.5,1550.52073789066,80.5,95,
,H03,SYBR,,NTC,,88.5,1737.3216514416,82.5,95,
,H04,SYBR,,Unkn-08,,87.5,1390.92664307667,69.5,95,
,H05,SYBR,,Unkn-08,,87.5,1523.2979067948,69.5,95,
,H06,SYBR,,Unkn-08,,88,1557.27366415294,69,95,
,H07,SYBR,,Unkn-16,,88.5,1632.47440250306,69.5,95,
,H08,SYBR,,Unkn-16,,88.5,1560.06595763505,70.5,95,
,H09,SYBR,,Unkn-16,,88.5,1649.29500098631,70,95,
,H10,SYBR,,Unkn-24,,91,1524.16320287692,81,95,
,H11,SYBR,,Unkn-24,,91,1669.24189324257,80.5,95,
,H12,SYBR,,Unkn-24,,91,1665.08065881495,85,95,
