,Well,Fluor,Target,Content,Sample,Melt Temperature,Peak Height,Begin Temperature,End Temperature,Well Note
,H03,SYBR,,NTC,,88,1341.36755791683,83.5,95,
,H04,SYBR,,Unkn-08,,91.5,1844.79305851463,81.5,95,
,H05,SYBR,,Unkn-08,,91.5,1931.40222275047,82.5,95,
,H06,SYBR,,Unkn-08,,91.5,1959.11428604621,82,95,
,H07,SYBR,,Unkn-16,,91,1828.9088856777,84.5,95,
,H08,SYBR,,Unkn-16,,91,1784.08626393408,84,95,
,H09,SYBR,,Unkn-16,,91,1769.84432482443,84.5,95,
,H10,SYBR,,Unkn-24,,88,2076.34690441264,83.5,95,
,H11,SYBR,,Unkn-24,,90.5,1770.97710141819,83.5,95,
,H12,SYBR,,Unkn-24,,90.5,1877.47327241113,82.5,95,
