,Well,Fluor,Target,Content,Sample,End RFU,Call,Sample Type,CallType,Is Control
,C07,SYBR,,Unkn-11,,14091.256372873,,Unknown,Unassigned,False
,C08,SYBR,,Unkn-11,,14681.8972847985,,Unknown,Unassigned,False
,C09,SYBR,,Unkn-11,,14255.8615280676,,Unknown,Unassigned,False
,C10,SYBR,,Unkn-19,,15342.8914005335,,Unknown,Unassigned,False
,C11,SYBR,,Unkn-19,,7269.27066564844,,Unknown,Unassigned,False
,C12,SYBR,,Unkn-19,,15506.6174635667,,Unknown,Unassigned,False
,D01,SYBR,,Std-04,,20955.7715695724,,Standard,Unassigned,False
,D02,SYBR,,Std-04,,20315.1928461759,,Standard,Unassigned,False
,D03,SYBR,,Std-04,,20596.7104670068,,Standard,Unassigned,False
,D04,SYBR,,Unkn-04,,13660.7931361693,,Unknown,Unassigned,False
,D05,SYBR,,Unkn-04,,13599.6672529118,,Unknown,Unassigned,False
,D06,SYBR,,Unkn-04,,13909.7872773621,,Unknown,Unassigned,False
,D07,SYBR,,Unkn-12,,15717.2122006458,,Unknown,Unassigned,False
,D08,SYBR,,Unkn-12,,15010.8548968092,,Unknown,Unassigned,False
,D09,SYBR,,Unkn-12,,15104.172041466,,Unknown,Unassigned,False
,D10,SYBR,,Unkn-20,,12667.4493817475,,Unknown,Unassigned,False
,D11,SYBR,,Unkn-20,,16485.2424750853,,Unknown,Unassigned,False
,D12,SYBR,,Unkn-20,,3764.69218402385,,Unknown,Unassigned,False
,E01,SYBR,,Std-05,,19593.0091111313,,Standard,Unassigned,False
,E02,SYBR,,Std-05,,20651.7364701918,,Standard,Unassigned,False
,E03,SYBR,,Std-05,,20770.2925709433,,Standard,Unassigned,False
,E04,SYBR,,Unkn-05,,14882.0148257669,,Unknown,Unassigned,False
,E05,SYBR,,Unkn-05,,14568.2858995715,,Unknown,Unassigned,False
,E06,SYBR,,Unkn-05,,15537.6390891959,,Unknown,Unassigned,False
,E07,SYBR,,Unkn-13,,16627.731699537,,Unknown,Unassigned,False
,E08,SYBR,,Unkn-13,,15585.4694476754,,Unknown,Unassigned,False
,E09,SYBR,,Unkn-13,,16330.3976872366,,Unknown,Unassigned,False
,E10,SYBR,,Unkn-21,,14534.0226775782,,Unknown,Unassigned,False
,E11,SYBR,,Unkn-21,,14365.9230646041,,Unknown,Unassigned,False
,E12,SYBR,,Unkn-21,,12435.1241536536,,Unknown,Unassigned,False
,F01,SYBR,,Std-06,,18154.1796618353,,Standard,Unassigned,False
,F02,SYBR,,Std-06,,18408.354618192,,Standard,Unassigned,False
,F03,SYBR,,Std-06,,18582.0340957625,,Standard,Unassigned,False
,F04,SYBR,,Unkn-06,,14776.6462650453,,Unknown,Unassigned,False
,F05,SYBR,,Unkn-06,,15799.8505517458,,Unknown,Unassigned,False
,F06,SYBR,,Unkn-06,,15067.6253592641,,Unknown,Unassigned,False
,F07,SYBR,,Unkn-14,,17287.1679757632,,Unknown,Unassigned,False
,F08,SYBR,,Unkn-14,,17697.622635452,,Unknown,Unassigned,False
,F09,SYBR,,Unkn-14,,16072.6352042208,,Unknown,Unassigned,False
,F10,SYBR,,Unkn-22,,16658.8839753411,,Unknown,Unassigned,False
,F11,SYBR,,Unkn-22,,15865.9862659651,,Unknown,Unassigned,False
,F12,SYBR,,Unkn-22,,14790.9918672558,,Unknown,Unassigned,False
,G01,SYBR,,Std-07,,9119.9130263656,,Standard,Unassigned,False
,G02,SYBR,,Std-07,,9925.96842701029,,Standard,Unassigned,False
,G03,SYBR,,Std-07,,10708.5433482201,,Standard,Unassigned,False
,G04,SYBR,,Unkn-07,,17024.8255008692,,Unknown,Unassigned,False
,G05,SYBR,,Unkn-07,,16848.9906886697,,Unknown,Unassigned,False
,G06,SYBR,,Unkn-07,,17072.9408049906,,Unknown,Unassigned,False
,G07,SYBR,,Unkn-15,,16352.7187436681,,Unknown,Unassigned,False
,G08,SYBR,,Unkn-15,,15370.8369517796,,Unknown,Unassigned,False
,G09,SYBR,,Unkn-15,,15466.9321582595,,Unknown,Unassigned,False
,G10,SYBR,,Unkn-23,,13433.1558157761,,Unknown,Unassigned,False
,G11,SYBR,,Unkn-23,,10869.4143361127,,Unknown,Unassigned,False
,G12,SYBR,,Unkn-23,,10778.3858002709,,Unknown,Unassigned,False
,H01,SYBR,,NTC,,2791.46312156718,,NTC,Unassigned,False
,H02,SYBR,,NTC,,38.949088224015,,NTC,Unassigned,False
,H03,SYBR,,NTC,,2595.65465376262,,NTC,Unassigned,False
,H04,SYBR,,Unkn-08,,16185.2654093362,,Unknown,Unassigned,False
,H05,SYBR,,Unkn-08,,16644.3841978067,,Unknown,Unassigned,False
,H06,SYBR,,Unkn-08,,17152.2608433078,,Unknown,Unassigned,False
,H07,SYBR,,Unkn-16,,14592.9555997597,,Unknown,Unassigned,False
,H08,SYBR,,Unkn-16,,13586.1682472171,,Unknown,Unassigned,False
,H09,SYBR,,Unkn-16,,13803.6117383235,,Unknown,Unassigned,False
,H10,SYBR,,Unkn-24,,15132.0751260681,,Unknown,Unassigned,False
,H11,SYBR,,Unkn-24,,14550.1954285743,,Unknown,Unassigned,False
,H12,SYBR,,Unkn-24,,14424.6399555794,,Unknown,Unassigned,False
