,Well,Fluor,Target,Content,Sample,Melt Temperature,Peak Height,Begin Temperature,End Temperature,Well Note
,F01,SYBR,,Std-06,,88.5,2910.13196523079,83.5,94,
,F02,SYBR,,Std-06,,88.5,2914.37002974724,83,91.5,
,F03,SYBR,,Std-06,,88.5,2880.53860094294,82,95,
,F04,SYBR,,Unkn-06,,88,2348.18305327364,69.5,95,
,F05,SYBR,,Unkn-06,,88,2517.52646946669,69.5,95,
,F06,SYBR,,Unkn-06,,88,2330.54363937751,69.5,95,
,F07,SYBR,,Unkn-14,,88,2743.08689401384,69,95,
,F08,SYBR,,Unkn-14,,88,2862.64196645966,74.5,95,
,F09,SYBR,,Unkn-14,,88.5,2538.35445033975,74.5,95,
,F10,SYBR,,Unkn-22,,89.5,2895.1019061086,69,95,
,F11,SYBR,,Unkn-22,,89.5,2821.18695736422,82,95,
,F12,SYBR,,Unkn-22,,89.5,2739.91050581425,69,95,
,G01,SYBR,,Std-07,,88.5,1853.48250398076,82.5,93,
,G02,SYBR,,Std-07,,88.5,1801.99136505153,83.5,95,
,G03,SYBR,,Std-07,,88.5,2082.47966381529,83.5,91.5,
,G04,SYBR,,Unkn-07,,89,2374.39211113462,69.5,95,
,G05,SYBR,,Unkn-07,,89,2331.84038167205,69.5,95,
,G06,SYBR,,Unkn-07,,89,2411.40513703419,69.5,95,
,G07,SYBR,,Unkn-15,,89,3022.89640743088,79,95,
,G08,SYBR,,Unkn-15,,89,2802.13003439004,78,95,
,G09,SYBR,,Unkn-15,,89,2829.91553691904,79,95,
,G10,SYBR,,Unkn-23,,88.5,2435.20431033897,69,95,
,G11,SYBR,,Unkn-23,,88.5,2355.14957796955,78.5,95,
,G12,SYBR,,Unkn-23,,88.5,2438.32689978017,81,95,
,H01,SYBR,,NTC,,None,None,None,None,
,H02,SYBR,,NTC,,None,None,None,None,
,H03,SYBR,,NTC,,None,None,None,None,
,H04,SYBR,,Unkn-08,,89,2611.20010055446,80,95,
,H05,SYBR,,Unkn-08,,89,2701.76198974622,79.5,94,
,H06,SYBR,,Unkn-08,,89,2630.31300738147,79.5,95,
,H07,SYBR,,Unkn-16,,88.5,2308.16019520829,69.5,95,
,H08,SYBR,,Unkn-16,,88.5,2338.15976547847,78.5,95,
,H09,SYBR,,Unkn-16,,88.5,2355.93595666249,78,95,
,H10,SYBR,,Unkn-24,,89,3010.43071427711,69,95,
,H11,SYBR,,Unkn-24,,89,2985.35271710852,69.5,94,
,H12,SYBR,,Unkn-24,,89,3167.73305898956,77,95,
