,Well,Fluor,Target,Content,Sample,Melt Temperature,Peak Height,Begin Temperature,End Temperature,Well Note
,G06,SYBR,,Unkn-07,,90.5,2106.59470906656,70,95,
,G07,SYBR,,Unkn-15,,90.5,2370.09412056069,70.5,95,
,G08,SYBR,,Unkn-15,,90.5,2262.79917028161,69.5,95,
,G09,SYBR,,Unkn-15,,90.5,2318.82560864217,70,95,
,G10,SYBR,,Unkn-23,,88,1350.94598120198,67.5,95,
,G11,SYBR,,Unkn-23,,91,2819.2874751996,84,95,
,G12,SYBR,,Unkn-23,,91,2685.53586734932,77.5,95,
,H01,SYBR,,NTC,,90.5,1766.48119923652,83.5,94,
,H02,SYBR,,NTC,,90.5,1804.49653933625,83.5,94,
,H03,SYBR,,NTC,,90.5,1722.4378544169,83,95,
,H04,SYBR,,Unkn-08,,90,2307.02170990564,69.5,95,
,H05,SYBR,,Unkn-08,,90,2353.69732775256,70,95,
,H06,SYBR,,Unkn-08,,90,2511.88006908756,69.5,95,
,H07,SYBR,,Unkn-16,,91,2777.28928767359,82,95,
,H08,SYBR,,Unkn-16,,91,2597.89028050756,83,95,
,H09,SYBR,,Unkn-16,,91,2625.99569519838,82.5,95,
,H10,SYBR,,Unkn-24,,91,2429.53672995141,69.5,95,
,H11,SYBR,,Unkn-24,,91,2498.2819088355,69,95,
,H12,SYBR,,Unkn-24,,91,2647.26653551602,82.5,95,
