,Well,Fluor,Target,Content,Sample,End RFU,Call,Sample Type,CallType,Is Control
,D09,SYBR,,Unkn-12,,16456.9825939518,,Unknown,Unassigned,False
,D10,SYBR,,Unkn-20,,15347.7008799716,,Unknown,Unassigned,False
,D11,SYBR,,Unkn-20,,15629.9812117932,,Unknown,Unassigned,False
,D12,SYBR,,Unkn-20,,15277.4794583365,,Unknown,Unassigned,False
,E01,SYBR,,Std-05,,18909.5001480095,,Standard,Unassigned,False
,E02,SYBR,,Std-05,,18190.1506027394,,Standard,Unassigned,False
,E03,SYBR,,Std-05,,18864.8696314393,,Standard,Unassigned,False
,E04,SYBR,,Unkn-05,,15350.9238981948,,Unknown,Unassigned,False
,E05,SYBR,,Unkn-05,,15396.6868035319,,Unknown,Unassigned,False
,E06,SYBR,,Unkn-05,,15556.8714223199,,Unknown,Unassigned,False
,E07,SYBR,,Unkn-13,,16136.1968270175,,Unknown,Unassigned,False
,E08,SYBR,,Unkn-13,,15652.8704935352,,Unknown,Unassigned,False
,E09,SYBR,,Unkn-13,,15839.8424961535,,Unknown,Unassigned,False
,E10,SYBR,,Unkn-21,,15400.1459308442,,Unknown,Unassigned,False
,E11,SYBR,,Unkn-21,,15427.6444157323,,Unknown,Unassigned,False
,E12,SYBR,,Unkn-21,,15111.4553997901,,Unknown,Unassigned,False
,F01,SYBR,,Std-06,,19144.9422623398,,Standard,Unassigned,False
,F02,SYBR,,Std-06,,18349.8860476577,,Standard,Unassigned,False
,F03,SYBR,,Std-06,,18809.4426931212,,Standard,Unassigned,False
,F04,SYBR,,Unkn-06,,14238.7653997666,,Unknown,Unassigned,False
,F05,SYBR,,Unkn-06,,15272.6420650513,,Unknown,Unassigned,False
,F06,SYBR,,Unkn-06,,14615.0693588408,,Unknown,Unassigned,False
,F07,SYBR,,Unkn-14,,16240.7798869825,,Unknown,Unassigned,False
,F08,SYBR,,Unkn-14,,16846.5631817573,,Unknown,Unassigned,False
,F09,SYBR,,Unkn-14,,16276.9260911456,,Unknown,Unassigned,False
,F10,SYBR,,Unkn-22,,17319.1579309397,,Unknown,Unassigned,False
,F11,SYBR,,Unkn-22,,17617.3581099047,,Unknown,Unassigned,False
,F12,SYBR,,Unkn-22,,17426.5258695743,,Unknown,Unassigned,False
,G01,SYBR,,Std-07,,17936.5485414505,,Standard,Unassigned,False
,G02,SYBR,,Std-07,,17684.2757429124,,Standard,Unassigned,False
,G03,SYBR,,Std-07,,16893.2271302077,,Standard,Unassigned,False
,G04,SYBR,,Unkn-07,,15358.2852231163,,Unknown,Unassigned,False
,G05,SYBR,,Unkn-07,,16835.3561331631,,Unknown,Unassigned,False
,G06,SYBR,,Unkn-07,,16993.9081159043,,Unknown,Unassigned,False
,G07,SYBR,,Unkn-15,,15643.2975789128,,Unknown,Unassigned,False
,G08,SYBR,,Unkn-15,,14986.883092671,,Unknown,Unassigned,False
,G09,SYBR,,Unkn-15,,15047.2396728394,,Unknown,Unassigned,False
,G10,SYBR,,Unkn-23,,16738.1317176606,,Unknown,Unassigned,False
,G11,SYBR,,Unkn-23,,16790.8296060554,,Unknown,Unassigned,False
,G12,SYBR,,Unkn-23,,16260.8538990219,,Unknown,Unassigned,False
,H01,SYBR,,NTC,,13229.6345542246,,NTC,Unassigned,False
,H02,SYBR,,NTC,,14345.3662916545,,NTC,Unassigned,False
,H03,SYBR,,NTC,,13142.1139517622,,NTC,Unassigned,False
,H04,SYBR,,Unkn-08,,14424.0417952677,,Unknown,Unassigned,False
,H05,SYBR,,Unkn-08,,16638.9479673168,,Unknown,Unassigned,False
,H06,SYBR,,Unkn-08,,14960.1121192671,,Unknown,Unassigned,False
,H07,SYBR,,Unkn-16,,6176.28037691122,,Unknown,Unassigned,False
,H08,SYBR,,Unkn-16,,17617.5711109749,,Unknown,Unassigned,False
,H09,SYBR,,Unkn-16,,17072.0581842889,,Unknown,Unassigned,False
,H10,SYBR,,Unkn-24,,17124.5768032693,,Unknown,Unassigned,False
,H11,SYBR,,Unkn-24,,17870.5989299602,,Unknown,Unassigned,False
,H12,SYBR,,Unkn-24,,17624.5324727307,,Unknown,Unassigned,False
