,Well,Fluor,Target,Content,Sample,End RFU,Call,Sample Type,CallType,Is Control
,E12,SYBR,,Unkn-21,,12643.797554409,,Unknown,Unassigned,False
,F01,SYBR,,Std-06,,17187.6246464654,,Standard,Unassigned,False
,F02,SYBR,,Std-06,,18370.1340764485,,Standard,Unassigned,False
,F03,SYBR,,Std-06,,18443.7021054838,,Standard,Unassigned,False
,F04,SYBR,,Unkn-06,,13378.3954631399,,Unknown,Unassigned,False
,F05,SYBR,,Unkn-06,,13483.0078620054,,Unknown,Unassigned,False
,F06,SYBR,,Unkn-06,,13105.4937829154,,Unknown,Unassigned,False
,F07,SYBR,,Unkn-14,,15664.1878654989,,Unknown,Unassigned,False
,F08,SYBR,,Unkn-14,,12753.5779640006,,Unknown,Unassigned,False
,F09,SYBR,,Unkn-14,,12495.8136837185,,Unknown,Unassigned,False
,F10,SYBR,,Unkn-22,,14950.2098705977,,Unknown,Unassigned,False
,F11,SYBR,,Unkn-22,,14412.4072409293,,Unknown,Unassigned,False
,F12,SYBR,,Unkn-22,,14694.8538895611,,Unknown,Unassigned,False
,G01,SYBR,,Std-07,,16549.3457723996,,Standard,Unassigned,False
,G02,SYBR,,Std-07,,16979.3415896626,,Standard,Unassigned,False
,G03,SYBR,,Std-07,,18171.3392554513,,Standard,Unassigned,False
,G04,SYBR,,Unkn-07,,13295.8080478469,,Unknown,Unassigned,False
,G05,SYBR,,Unkn-07,,12752.8819829621,,Unknown,Unassigned,False
,G06,SYBR,,Unkn-07,,12748.6891308139,,Unknown,Unassigned,False
,G07,SYBR,,Unkn-15,,17316.077628689,,Unknown,Unassigned,False
,G08,SYBR,,Unkn-15,,13925.9363711496,,Unknown,Unassigned,False
,G09,SYBR,,Unkn-15,,13767.7567097638,,Unknown,Unassigned,False
,G10,SYBR,,Unkn-23,,13270.1829018006,,Unknown,Unassigned,False
,G11,SYBR,,Unkn-23,,14029.2342084669,,Unknown,Unassigned,False
,G12,SYBR,,Unkn-23,,13762.142888115,,Unknown,Unassigned,False
,H01,SYBR,,NTC,,285.340915260203,,NTC,Unassigned,False
,H02,SYBR,,NTC,,2615.91914939664,,NTC,Unassigned,False
,H03,SYBR,,NTC,,91.6513334340374,,NTC,Unassigned,False
,H04,SYBR,,Unkn-08,,12295.4009486228,,Unknown,Unassigned,False
,H05,SYBR,,Unkn-08,,12814.4301397095,,Unknown,Unassigned,False
,H06,SYBR,,Unkn-08,,11891.478809322,,Unknown,Unassigned,False
,H07,SYBR,,Unkn-16,,15637.9321468692,,Unknown,Unassigned,False
,H08,SYBR,,Unkn-16,,12825.4192056661,,Unknown,Unassigned,False
,H09,SYBR,,Unkn-16,,13511.5997733396,,Unknown,Unassigned,False
,H10,SYBR,,Unkn-24,,14571.8516604416,,Unknown,Unassigned,False
,H11,SYBR,,Unkn-24,,13746.88834867,,Unknown,Unassigned,False
,H12,SYBR,,Unkn-24,,14997.5128034132,,Unknown,Unassigned,False
