,Well,Fluor,Target,Content,Sample,Melt Temperature,Peak Height,Begin Temperature,End Temperature,Well Note
,C11,SYBR,,Unkn-19,,91,1986.34840545008,84.5,95,
,C12,SYBR,,Unkn-19,,91,1954.53075709839,84.5,95,
,D01,SYBR,,Std-04,,88.5,3191.23766557927,84,91.5,
,D02,SYBR,,Std-04,,88.5,3149.14483656979,84,91.5,
,D03,SYBR,,Std-04,,88,3060.76049578954,84,91.5,
,D04,SYBR,,Unkn-04,,91,1998.93060160334,84,95,
,D05,SYBR,,Unkn-04,,91,2105.22782642234,83,95,
,D06,SYBR,,Unkn-04,,91,1889.32488591873,84,95,
,D07,SYBR,,Unkn-12,,91,2124.1738675175,84,95,
,D08,SYBR,,Unkn-12,,91,1942.55612641347,84,95,
,D09,SYBR,,Unkn-12,,91,1908.31907446972,84,95,
,D10,SYBR,,Unkn-20,,91,1998.49159537937,84,95,
,D11,SYBR,,Unkn-20,,91,2061.6312727482,83.5,95,
,D12,SYBR,,Unkn-20,,91,2035.82236445371,84,95,
,E01,SYBR,,Std-05,,88,2968.78211057985,83.5,95,
,E02,SYBR,,Std-05,,88,3196.85145744606,83.5,91.5,
,E03,SYBR,,Std-05,,88,3041.45045565306,83.5,95,
,E04,SYBR,,Unkn-05,,91,1916.83507234097,84.5,95,
,E05,SYBR,,Unkn-05,,90.5,2046.14779304108,84,95,
,E06,SYBR,,Unkn-05,,91.5,1926.72293225142,84,95,
,E07,SYBR,,Unkn-13,,90.5,2024.64454801019,84.5,95,
,E08,SYBR,,Unkn-13,,91.5,1838.45384952622,84,95,
,E09,SYBR,,Unkn-13,,91.5,1899.53982926141,83,95,
,E10,SYBR,,Unkn-21,,91.5,2057.21085523842,79.5,95,
,E11,SYBR,,Unkn-21,,91.5,2051.45185541193,81.5,95,
,E12,SYBR,,Unkn-21,,91,2061.74787163618,77.5,95,
,F01,SYBR,,Std-06,,88,2997.75849893585,83.5,95,
,F02,SYBR,,Std-06,,88,2959.57991918387,83,91.5,
,F03,SYBR,,Std-06,,88,3029.24355261696,83,94,
,F04,SYBR,,Unkn-06,,91,1952.00430324909,84,95,
,F05,SYBR,,Unkn-06,,91,2119.46365051512,83.5,95,
,F06,SYBR,,Unkn-06,,90,1844.74555134991,84,95,
,F07,SYBR,,Unkn-14,,91,2096.33741724538,83,95,
,F08,SYBR,,Unkn-14,,90,1896.99504094117,84.5,95,
,F09,SYBR,,Unkn-14,,90,1879.58183395577,84.5,95,
,F10,SYBR,,Unkn-22,,90.5,1974.54334566529,83.5,95,
,F11,SYBR,,Unkn-22,,91,2012.55846021152,83,95,
,F12,SYBR,,Unkn-22,,91,2054.78014741801,82,95,
,G01,SYBR,,Std-07,,88,2359.97080631851,83,95,
,G02,SYBR,,Std-07,,88,2556.19712818655,83,95,
,G03,SYBR,,Std-07,,88,2655.39002080461,83,95,
,G04,SYBR,,Unkn-07,,90.5,1805.83790833692,84.5,95,
,G05,SYBR,,Unkn-07,,90.5,1900.3199701635,84.5,95,
,G06,SYBR,,Unkn-07,,91,1989.24968931303,83,95,
,G07,SYBR,,Unkn-15,,90.5,1945.34638972948,84.5,95,
,G08,SYBR,,Unkn-15,,91,1805.00437997253,84,95,
,G09,SYBR,,Unkn-15,,91,1940.71593716124,82.5,95,
,G10,SYBR,,Unkn-23,,91,1667.94358559307,82.5,95,
,G11,SYBR,,Unkn-23,,91,1811.19603884132,82,95,
,G12,SYBR,,Unkn-23,,91,1786.38485233351,81.5,95,
,H01,SYBR,,NTC,,None,None,None,None,
,H02,SYBR,,NTC,,None,None,None,None,
,H03,SYBR,,NTC,,None,None,None,None,
,H04,SYBR,,Unkn-08,,91.5,1813.71170163298,82.5,95,
,H05,SYBR,,Unkn-08,,91,1975.82605891705,84,95,
,H06,SYBR,,Unkn-08,,91,1594.65773577899,84,95,
,H07,SYBR,,Unkn-16,,91,1973.71631109199,83.5,95,
,H08,SYBR,,Unkn-16,,91,1677.93852162194,83.5,95,
,H09,SYBR,,Unkn-16,,None,None,None,None,
,H10,SYBR,,Unkn-24,,91,1796.40761945612,85,95,
,H11,SYBR,,Unkn-24,,73,1333.78237458965,67.5,84.5,
,H12,SYBR,,Unkn-24,,91,1954.40096725663,85,95,
