,Well,Fluor,Target,Content,Sample,Melt Temperature,Peak Height,Begin Temperature,End Temperature,Well Note
,F11,SYBR,,Unkn-22,,90,2188.90074819835,67.5,95,
,F12,SYBR,,Unkn-22,,90,2145.51422304835,75.5,95,
,G01,SYBR,,Std-07,,None,None,None,None,
,G02,SYBR,,Std-07,,None,None,None,None,
,G03,SYBR,,Std-07,,None,None,None,None,
,G04,SYBR,,Unkn-07,,86.5,1513.85109265569,67.5,95,
,G05,SYBR,,Unkn-07,,90,2045.38445558525,68,95,
,G06,SYBR,,Unkn-07,,90,2147.43024476841,69.5,95,
,G07,SYBR,,Unkn-15,,90,2408.69354667062,78.5,95,
,G08,SYBR,,Unkn-15,,89.5,2029.29838794549,67.5,95,
,G09,SYBR,,Unkn-15,,89.5,1686.43932734244,67.5,95,
,G10,SYBR,,Unkn-23,,90,1781.66101968847,67.5,95,
,G11,SYBR,,Unkn-23,,90,2270.32410478137,67.5,95,
,G12,SYBR,,Unkn-23,,90,2253.34294288471,80.5,95,
,H01,SYBR,,NTC,,None,None,None,None,
,H02,SYBR,,NTC,,None,None,None,None,
,H03,SYBR,,NTC,,None,None,None,None,
,H04,SYBR,,Unkn-08,,90,2004.80497895979,68.5,95,
,H05,SYBR,,Unkn-08,,90,2208.84064317951,68.5,95,
,H06,SYBR,,Unkn-08,,90,2288.95302368528,69,95,
,H07,SYBR,,Unkn-16,,90,2078.43182869341,67.5,95,
,H08,SYBR,,Unkn-16,,90,1753.88291975361,67.5,95,
,H09,SYBR,,Unkn-16,,90,1775.85759073222,67.5,95,
,H10,SYBR,,Unkn-24,,87.5,1524.80521835753,83,93,
,H11,SYBR,,Unkn-24,,88,1595.65338487579,78.5,94,
,H12,SYBR,,Unkn-24,,88.5,1327.56257296562,77.5,89,
,H12,SYBR,,Unkn-24,,91,1363.84046179143,89,95,
