,Well,Fluor,Target,Content,Sample,Melt Temperature,Peak Height,Begin Temperature,End Temperature,Well Note
,F02,SYBR,,Std-06,,88,2644.52748260009,82.5,95,
,F03,SYBR,,Std-06,,88,3046.41622281061,82.5,94,
,F04,SYBR,,Unkn-06,,88,1827.16285045813,69,95,
,F05,SYBR,,Unkn-06,,88,1766.08294620689,70,95,
,F06,SYBR,,Unkn-06,,88,1714.2950744004,68.5,95,
,F07,SYBR,,Unkn-14,,87.5,1716.11105222708,67.5,95,
,F08,SYBR,,Unkn-14,,87.5,1757.158298337,76.5,95,
,F09,SYBR,,Unkn-14,,87.5,1684.40929040923,67.5,95,
,F10,SYBR,,Unkn-22,,88.5,1966.8235062517,79,95,
,F11,SYBR,,Unkn-22,,88.5,1974.85614337937,78,95,
,F12,SYBR,,Unkn-22,,88.5,1926.57310271701,78.5,95,
,G01,SYBR,,Std-07,,88.5,2547.49714292926,83,94,
,G02,SYBR,,Std-07,,88,2554.50396130254,82.5,95,
,G03,SYBR,,Std-07,,88,2489.60788028162,83,95,
,G04,SYBR,,Unkn-07,,88.5,1715.23823853284,69,95,
,G05,SYBR,,Unkn-07,,88.5,1701.916829324,67.5,95,
,G06,SYBR,,Unkn-07,,88,1736.80408966883,69,95,
,G07,SYBR,,Unkn-15,,88.5,1976.64259845895,68.5,95,
,G08,SYBR,,Unkn-15,,88.5,1769.92628195696,68,95,
,G09,SYBR,,Unkn-15,,88.5,1872.89884306068,69,95,
,G10,SYBR,,Unkn-23,,89,1953.23151367326,69,95,
,G11,SYBR,,Unkn-23,,89,2047.23989508714,81,95,
,G12,SYBR,,Unkn-23,,89,1955.92175347019,79,95,
,H01,SYBR,,NTC,,88.5,2069.38732795092,79.5,93.5,
,H02,SYBR,,NTC,,88.5,1937.69254855289,81,95,
,H03,SYBR,,NTC,,88.5,1795.9868859374,82,95,
,H04,SYBR,,Unkn-08,,88.5,1604.17244832491,69.5,94,
,H05,SYBR,,Unkn-08,,88.5,1568.73396828003,69.5,94,
,H06,SYBR,,Unkn-08,,88.5,1554.93203821422,69.5,94,
,H07,SYBR,,Unkn-16,,89,1922.2074554997,80,95,
,H08,SYBR,,Unkn-16,,89,1882.59126616111,81,95,
,H09,SYBR,,Unkn-16,,89,2031.96678076113,81,95,
,H10,SYBR,,Unkn-24,,88.5,2066.62542560946,80.5,95,
,H11,SYBR,,Unkn-24,,88.5,2071.33572543606,79.5,95,
,H12,SYBR,,Unkn-24,,88.5,2047.01460880188,82,95,
