,Well,Fluor,Target,Content,Sample,End RFU,Call,Sample Type,CallType,Is Control
,C02,SYBR,,Std-03,,17586.9967164429,,Standard,Unassigned,False
,C03,SYBR,,Std-03,,16917.4174898521,,Standard,Unassigned,False
,C04,SYBR,,Unkn-03,,12682.1555642991,,Unknown,Unassigned,False
,C05,SYBR,,Unkn-03,,11790.8030942148,,Unknown,Unassigned,False
,C06,SYBR,,Unkn-03,,12742.8519357123,,Unknown,Unassigned,False
,C07,SYBR,,Unkn-11,,11234.637982316,,Unknown,Unassigned,False
,C08,SYBR,,Unkn-11,,11230.6365704876,,Unknown,Unassigned,False
,C09,SYBR,,Unkn-11,,11369.2662731189,,Unknown,Unassigned,False
,C10,SYBR,,Unkn-19,,14552.0448247283,,Unknown,Unassigned,False
,C11,SYBR,,Unkn-19,,15000.934599182,,Unknown,Unassigned,False
,C12,SYBR,,Unkn-19,,14611.9993726348,,Unknown,Unassigned,False
,D01,SYBR,,Std-04,,17824.0841208644,,Standard,Unassigned,False
,D02,SYBR,,Std-04,,17127.9516226522,,Standard,Unassigned,False
,D03,SYBR,,Std-04,,17076.6396669706,,Standard,Unassigned,False
,D04,SYBR,,Unkn-04,,12116.5232427469,,Unknown,Unassigned,False
,D05,SYBR,,Unkn-04,,10629.4196934359,,Unknown,Unassigned,False
,D06,SYBR,,Unkn-04,,12548.5812972098,,Unknown,Unassigned,False
,D07,SYBR,,Unkn-12,,12207.8543565246,,Unknown,Unassigned,False
,D08,SYBR,,Unkn-12,,12050.3478620063,,Unknown,Unassigned,False
,D09,SYBR,,Unkn-12,,12128.0377479372,,Unknown,Unassigned,False
,D10,SYBR,,Unkn-20,,13222.9649005199,,Unknown,Unassigned,False
,D11,SYBR,,Unkn-20,,12820.4904508814,,Unknown,Unassigned,False
,D12,SYBR,,Unkn-20,,14127.0984053231,,Unknown,Unassigned,False
,E01,SYBR,,Std-05,,17042.9444799499,,Standard,Unassigned,False
,E02,SYBR,,Std-05,,17495.1161936908,,Standard,Unassigned,False
,E03,SYBR,,Std-05,,17575.1133111803,,Standard,Unassigned,False
,E04,SYBR,,Unkn-05,,11657.471270659,,Unknown,Unassigned,False
,E05,SYBR,,Unkn-05,,10269.4419456616,,Unknown,Unassigned,False
,E06,SYBR,,Unkn-05,,11913.9910944812,,Unknown,Unassigned,False
,E07,SYBR,,Unkn-13,,13171.9116430047,,Unknown,Unassigned,False
,E08,SYBR,,Unkn-13,,13266.3995865779,,Unknown,Unassigned,False
,E09,SYBR,,Unkn-13,,13108.1919510553,,Unknown,Unassigned,False
,E10,SYBR,,Unkn-21,,12014.2839300859,,Unknown,Unassigned,False
,E11,SYBR,,Unkn-21,,12518.1125320834,,Unknown,Unassigned,False
,E12,SYBR,,Unkn-21,,12870.2989373393,,Unknown,Unassigned,False
,F01,SYBR,,Std-06,,16454.6008894541,,Standard,Unassigned,False
,F02,SYBR,,Std-06,,15907.3348186714,,Standard,Unassigned,False
,F03,SYBR,,Std-06,,17451.9392924492,,Standard,Unassigned,False
,F04,SYBR,,Unkn-06,,12959.4302467342,,Unknown,Unassigned,False
,F05,SYBR,,Unkn-06,,11958.9433335378,,Unknown,Unassigned,False
,F06,SYBR,,Unkn-06,,13782.1068243565,,Unknown,Unassigned,False
,F07,SYBR,,Unkn-14,,12389.2100523977,,Unknown,Unassigned,False
,F08,SYBR,,Unkn-14,,12533.3277023302,,Unknown,Unassigned,False
,F09,SYBR,,Unkn-14,,12466.9642380607,,Unknown,Unassigned,False
,F10,SYBR,,Unkn-22,,11233.6047123057,,Unknown,Unassigned,False
,F11,SYBR,,Unkn-22,,10490.4678198091,,Unknown,Unassigned,False
,F12,SYBR,,Unkn-22,,8756.50560208439,,Unknown,Unassigned,False
,G01,SYBR,,Std-07,,14755.4668538784,,Standard,Unassigned,False
,G02,SYBR,,Std-07,,242.211345789634,,Standard,Unassigned,False
,G03,SYBR,,Std-07,,16916.5608351499,,Standard,Unassigned,False
,G04,SYBR,,Unkn-07,,12030.2521727442,,Unknown,Unassigned,False
,G05,SYBR,,Unkn-07,,10517.6896641317,,Unknown,Unassigned,False
,G06,SYBR,,Unkn-07,,14129.0632518777,,Unknown,Unassigned,False
,G07,SYBR,,Unkn-15,,306.584938465722,,Unknown,Unassigned,False
,G08,SYBR,,Unkn-15,,13893.4064199124,,Unknown,Unassigned,False
,G09,SYBR,,Unkn-15,,12406.8293720429,,Unknown,Unassigned,False
,G10,SYBR,,Unkn-23,,11196.8118834208,,Unknown,Unassigned,False
,G11,SYBR,,Unkn-23,,11075.2845144793,,Unknown,Unassigned,False
,G12,SYBR,,Unkn-23,,10392.5006312863,,Unknown,Unassigned,False
,H01,SYBR,,NTC,,428.536615640684,,NTC,Unassigned,False
,H02,SYBR,,NTC,,479.655554083308,,NTC,Unassigned,False
,H03,SYBR,,NTC,,232.161732078714,,NTC,Unassigned,False
,H04,SYBR,,Unkn-08,,11344.6634810403,,Unknown,Unassigned,False
,H05,SYBR,,Unkn-08,,10822.7529063891,,Unknown,Unassigned,False
,H06,SYBR,,Unkn-08,,11540.7229257484,,Unknown,Unassigned,False
,H07,SYBR,,Unkn-16,,11795.6430608739,,Unknown,Unassigned,False
,H08,SYBR,,Unkn-16,,12699.3670955818,,Unknown,Unassigned,False
,H09,SYBR,,Unkn-16,,12138.2878514092,,Unknown,Unassigned,False
,H10,SYBR,,Unkn-24,,11420.6429727211,,Unknown,Unassigned,False
,H11,SYBR,,Unkn-24,,70.0211564896858,,Unknown,Unassigned,False
,H12,SYBR,,Unkn-24,,11841.4641585472,,Unknown,Unassigned,False
